dt,WR
7.35,0.616322
7.36,0.627981
7.37,0.638974
7.38,0.649278
7.39,0.658875
7.4,0.667749
7.41,0.675886
7.42,0.683277
7.43,0.689912
7.44,0.695788
7.45,0.700902
7.46,0.705256
7.47,0.708853
7.48,0.7117
7.49,0.713807
7.5,0.715186
7.51,0.715853
7.52,0.715825
7.53,0.715122
7.54,0.713768
7.55,0.711788
7.56,0.709208
7.57,0.706058
7.58,0.702369
7.59,0.698173
7.6,0.693505
7.61,0.6884
7.62,0.682895
7.63,0.677025
7.64,0.67083
7.65,0.664347
7.66,0.657615
7.67,0.650671
7.68,0.643555
7.69,0.636304
7.7,0.628953
7.71,0.62154
7.72,0.6141
7.73,0.606665
7.74,0.599267
7.75,0.591937
7.76,0.584704
7.77,0.577593
7.78,0.57063
7.79,0.563835
7.8,0.55723
7.81,0.55083
7.82,0.54465
7.83,0.538703
7.84,0.532997
7.85,0.527539
7.86,0.522333
7.87,0.51738
7.88,0.512677
7.89,0.508222
7.9,0.504005
7.91,0.500019
7.92,0.496251
7.93,0.492686
7.94,0.489307
7.95,0.486097
7.96,0.483034
7.97,0.480096
7.98,0.477258
7.99,0.474495
8,0.471779
8.01,0.469084
8.02,0.466379
8.03,0.463636
8.04,0.460825
8.05,0.457915
8.06,0.454876
8.07,0.451678
8.08,0.448293
8.09,0.444691
8.1,0.440844
8.11,0.436727
8.12,0.432312
8.13,0.427577
8.14,0.422499
8.15,0.417058
8.16,0.411236
8.17,0.405016
8.18,0.398384
8.19,0.39133
8.2,0.383844
8.21,0.37592
8.22,0.367556
8.23,0.358749
8.24,0.349503
8.25,0.339822
8.26,0.329714
8.27,0.319191
8.28,0.308264
8.29,0.296952
8.3,0.285273
8.31,0.273248
8.32,0.260902
8.33,0.248262
8.34,0.235355
8.35,0.222214
8.36,0.20887
8.37,0.19536
8.38,0.181719
8.39,0.167985
8.4,0.154197
8.41,0.140396
8.42,0.126621
8.43,0.112915
8.44,0.0993183
8.45,0.085874
8.46,0.0726233
8.47,0.0596075
8.48,0.0468673
8.49,0.0344427
8.5,0.0223725
8.51,0.0106941
8.52,-0.000556245
8.53,-0.0113443
8.54,-0.0216376
8.55,-0.0314058
8.56,-0.0406206
8.57,-0.0492566
8.58,-0.0572905
8.59,-0.0647019
8.6,-0.0714732
8.61,-0.0775899
8.62,-0.0830401
8.63,-0.0878156
8.64,-0.0919107
8.65,-0.0953233
8.66,-0.0980543
8.67,-0.100108
8.68,-0.101492
8.69,-0.102216
8.7,-0.102294
8.71,-0.101743
8.72,-0.100582
8.73,-0.0988333
8.74,-0.0965225
8.75,-0.093677
8.76,-0.0903268
8.77,-0.0865044
8.78,-0.0822441
8.79,-0.0775826
8.8,-0.0725577
8.81,-0.0672092
8.82,-0.0615781
8.83,-0.0557064
8.84,-0.0496371
8.85,-0.0434138
8.86,-0.0370806
8.87,-0.0306818
8.88,-0.0242617
8.89,-0.0178642
8.9,-0.0115329
8.91,-0.00531085
8.92,0.000760078
8.93,0.00663894
8.94,0.0122861
8.95,0.0176634
8.96,0.0227344
8.97,0.0274643
8.98,0.0318206
8.99,0.0357727
9,0.0392923
9.01,0.0423534
9.02,0.0449327
9.03,0.0470092
9.04,0.0485649
9.05,0.0495841
9.06,0.050054
9.07,0.0499648
9.08,0.0493091
9.09,0.0480826
9.1,0.0462836
9.11,0.0439131
9.12,0.040975
9.13,0.0374755
9.14,0.0334236
9.15,0.0288307
9.16,0.0237104
9.17,0.0180788
9.18,0.011954
9.19,0.00535601
9.2,-0.00169318
9.21,-0.00916993
9.22,-0.017049
9.23,-0.0253039
9.24,-0.0339068
9.25,-0.0428287
9.26,-0.05204
9.27,-0.0615102
9.28,-0.0712083
9.29,-0.0811029
9.3,-0.0911624
9.31,-0.101355
9.32,-0.11165
9.33,-0.122016
9.34,-0.132421
9.35,-0.142837
9.36,-0.153233
9.37,-0.163581
9.38,-0.173853
9.39,-0.184024
9.4,-0.194068
9.41,-0.20396
9.42,-0.21368
9.43,-0.223204
9.44,-0.232516
9.45,-0.241595
9.46,-0.250426
9.47,-0.258995
9.48,-0.267289
9.49,-0.275295
9.5,-0.283006
9.51,-0.290413
9.52,-0.29751
9.53,-0.304293
9.54,-0.310758
9.55,-0.316904
9.56,-0.322731
9.57,-0.328242
9.58,-0.333438
9.59,-0.338324
9.6,-0.342905
9.61,-0.347187
9.62,-0.351179
9.63,-0.354888
9.64,-0.358325
9.65,-0.361497
9.66,-0.364418
9.67,-0.367096
9.68,-0.369545
9.69,-0.371776
9.7,-0.3738
9.71,-0.375632
9.72,-0.377282
9.73,-0.378763
9.74,-0.380087
9.75,-0.381267
9.76,-0.382315
9.77,-0.383241
9.78,-0.384057
9.79,-0.384774
9.8,-0.385403
9.81,-0.385951
9.82,-0.38643
9.83,-0.386848
9.84,-0.387212
9.85,-0.387529
9.86,-0.387808
9.87,-0.388053
9.88,-0.38827
9.89,-0.388465
9.9,-0.38864
9.91,-0.388801
9.92,-0.388949
9.93,-0.389088
9.94,-0.389219
9.95,-0.389343
9.96,-0.389462
9.97,-0.389577
9.98,-0.389686
9.99,-0.389791
10,-0.38989
10.01,-0.389982
10.02,-0.390067
10.03,-0.390143
10.04,-0.390208
10.05,-0.390261
10.06,-0.3903
10.07,-0.390322
10.08,-0.390327
10.09,-0.390312
10.1,-0.390274
10.11,-0.390212
10.12,-0.390123
10.13,-0.390006
10.14,-0.389858
10.15,-0.389676
10.16,-0.38946
10.17,-0.389205
10.18,-0.388911
10.19,-0.388575
10.2,-0.388194
10.21,-0.387766
10.22,-0.387287
10.23,-0.386756
10.24,-0.386169
10.25,-0.385523
10.26,-0.384813
10.27,-0.384038
10.28,-0.383191
10.29,-0.382268
10.3,-0.381266
10.31,-0.380177
10.32,-0.378996
10.33,-0.377717
10.34,-0.376332
10.35,-0.374835
10.36,-0.373217
10.37,-0.371469
10.38,-0.369583
10.39,-0.367548
10.4,-0.365354
10.41,-0.362989
10.42,-0.360443
10.43,-0.357703
10.44,-0.354757
10.45,-0.351591
10.46,-0.348191
10.47,-0.344544
10.48,-0.340635
10.49,-0.336449
10.5,-0.331972
10.51,-0.327188
10.52,-0.322082
10.53,-0.316639
10.54,-0.310845
10.55,-0.304683
10.56,-0.29814
10.57,-0.291201
10.58,-0.283852
10.59,-0.276081
10.6,-0.267874
10.61,-0.259221
10.62,-0.25011
10.63,-0.240533
10.64,-0.23048
10.65,-0.219943
10.66,-0.208919
10.67,-0.197401
10.68,-0.185387
10.69,-0.172875
10.7,-0.159867
10.71,-0.146363
10.72,-0.132369
10.73,-0.117891
10.74,-0.102935
10.75,-0.0875134
10.76,-0.0716366
10.77,-0.0553192
10.78,-0.0385772
10.79,-0.021429
10.8,-0.00389455
10.81,0.0140037
10.82,0.0322416
10.83,0.050793
10.84,0.0696299
10.85,0.0887226
10.86,0.108039
10.87,0.127548
10.88,0.147212
10.89,0.166998
10.9,0.186867
10.91,0.206782
10.92,0.226704
10.93,0.246592
10.94,0.266406
10.95,0.286107
10.96,0.305651
10.97,0.325
10.98,0.344111
10.99,0.362945
11,0.381461
11.01,0.399621
11.02,0.417385
11.03,0.434719
11.04,0.451584
11.05,0.467949
11.06,0.48378
11.07,0.499046
11.08,0.51372
11.09,0.527776
11.1,0.54119
11.11,0.55394
11.12,0.566009
11.13,0.57738
11.14,0.58804
11.15,0.597981
11.16,0.607195
11.17,0.615678
11.18,0.62343
11.19,0.630454
11.2,0.636754
11.21,0.642341
11.22,0.647225
11.23,0.651423
11.24,0.654951
11.25,0.657832
11.26,0.660088
11.27,0.661746
11.28,0.662836
11.29,0.663387
11.3,0.663435
11.31,0.663014
11.32,0.662161
11.33,0.660917
11.34,0.65932
11.35,0.657414
11.36,0.65524
11.37,0.652841
11.38,0.650261
11.39,0.647545
11.4,0.644735
11.41,0.641875
11.42,0.639008
11.43,0.636176
11.44,0.633419
11.45,0.630776
11.46,0.628286
11.47,0.625984
11.48,0.623903
11.49,0.622075
11.5,0.620529
11.51,0.61929
11.52,0.618382
11.53,0.617824
11.54,0.617633
11.55,0.617822
11.56,0.618401
11.57,0.619376
11.58,0.620749
11.59,0.622519
11.6,0.624681
11.61,0.627226
11.62,0.630141
11.63,0.63341
11.64,0.637013
11.65,0.640926
11.66,0.645122
11.67,0.64957
11.68,0.654237
11.69,0.659085
11.7,0.664075
11.71,0.669164
11.72,0.674308
11.73,0.679458
11.74,0.684567
11.75,0.689581
11.76,0.694451
11.77,0.69912
11.78,0.703536
11.79,0.707642
11.8,0.711384
11.81,0.714706
11.82,0.717552
11.83,0.719869
11.84,0.721602
11.85,0.722701
11.86,0.723112
11.87,0.722789
11.88,0.721685
11.89,0.719754
11.9,0.716956
11.91,0.713251
11.92,0.708605
11.93,0.702986
11.94,0.696364
11.95,0.688716
11.96,0.680021
11.97,0.670262
11.98,0.659428
11.99,0.647509
12,0.634503
12.01,0.62041
12.02,0.605236
12.03,0.588992
12.04,0.57169
12.05,0.553351
12.06,0.533998
12.07,0.513658
12.08,0.492362
12.09,0.470148
12.1,0.447054
12.11,0.423124
12.12,0.398404
12.13,0.372946
12.14,0.346802
12.15,0.320029
12.16,0.292685
12.17,0.26483
12.18,0.236528
12.19,0.207844
12.2,0.178843
12.21,0.149592
12.22,0.120159
12.23,0.0906116
12.24,0.0610181
12.25,0.0314463
12.26,0.00196337
12.27,-0.0273643
12.28,-0.0564716
12.29,-0.085295
12.3,-0.113773
12.31,-0.141845
12.32,-0.169455
12.33,-0.196548
12.34,-0.223072
12.35,-0.248979
12.36,-0.274223
12.37,-0.298763
12.38,-0.32256
12.39,-0.345581
12.4,-0.367795
12.41,-0.389176
12.42,-0.409702
12.43,-0.429355
12.44,-0.448122
12.45,-0.465993
12.46,-0.482963
12.47,-0.499031
12.48,-0.514201
12.49,-0.52848
12.5,-0.541879
12.51,-0.554413
12.52,-0.566102
12.53,-0.576967
12.54,-0.587035
12.55,-0.596333
12.56,-0.604895
12.57,-0.612754
12.58,-0.619948
12.59,-0.626515
12.6,-0.632497
12.61,-0.637936
12.62,-0.642877
12.63,-0.647365
12.64,-0.651446
12.65,-0.655167
12.66,-0.658574
12.67,-0.661715
12.68,-0.664636
12.69,-0.667382
12.7,-0.669998
12.71,-0.672529
12.72,-0.675016
12.73,-0.677501
12.74,-0.680021
12.75,-0.682614
12.76,-0.685314
12.77,-0.688153
12.78,-0.691159
12.79,-0.694359
12.8,-0.697777
12.81,-0.701431
12.82,-0.70534
12.83,-0.709516
12.84,-0.71397
12.85,-0.718709
12.86,-0.723736
12.87,-0.729051
12.88,-0.73465
12.89,-0.740528
12.9,-0.746674
12.91,-0.753075
12.92,-0.759714
12.93,-0.766573
12.94,-0.773628
12.95,-0.780856
12.96,-0.788228
12.97,-0.795714
12.98,-0.803283
12.99,-0.810901
13,-0.818531
13.01,-0.826137
13.02,-0.833678
13.03,-0.841116
13.04,-0.84841
13.05,-0.855518
13.06,-0.862397
13.07,-0.869007
13.08,-0.875305
13.09,-0.881249
13.1,-0.886798
13.11,-0.891911
13.12,-0.896549
13.13,-0.900674
13.14,-0.904249
13.15,-0.907238
13.16,-0.909607
13.17,-0.911325
13.18,-0.912362
13.19,-0.912691
13.2,-0.912286
13.21,-0.911126
13.22,-0.90919
13.23,-0.90646
13.24,-0.902922
13.25,-0.898564
13.26,-0.893377
13.27,-0.887356
13.28,-0.880496
13.29,-0.872797
13.3,-0.864262
13.31,-0.854896
13.32,-0.844707
13.33,-0.833706
13.34,-0.821905
13.35,-0.809321
13.36,-0.795972
13.37,-0.781879
13.38,-0.767063
13.39,-0.751551
13.4,-0.735369
13.41,-0.718545
13.42,-0.70111
13.43,-0.683096
13.44,-0.664535
13.45,-0.645461
13.46,-0.625911
13.47,-0.605919
13.48,-0.585524
13.49,-0.56476
13.5,-0.543668
13.51,-0.522283
13.52,-0.500645
13.53,-0.47879
13.54,-0.456756
13.55,-0.43458
13.56,-0.412298
13.57,-0.389946
13.58,-0.367559
13.59,-0.34517
13.6,-0.322814
13.61,-0.300521
13.62,-0.278322
13.63,-0.256246
13.64,-0.234322
