dt,WR_x,WR_y
29.03,-10.2249,-10.2249
29.04,-10.2204,-10.2204
29.05,-10.2159,-10.2159
29.06,-10.2114,-10.2114
29.07,-10.2069,-10.2069
29.08,-10.2023,-10.2023
29.09,-10.1977,-10.1977
29.1,-10.1931,-10.1931
29.11,-10.1884,-10.1884
29.12,-10.1838,-10.1838
29.13,-10.1791,-10.1791
29.14,-10.1743,-10.1743
29.15,-10.1695,-10.1695
29.16,-10.1647,-10.1647
29.17,-10.1599,-10.1599
29.18,-10.1551,-10.1551
29.19,-10.1502,-10.1502
29.2,-10.1453,-10.1453
29.21,-10.1403,-10.1403
29.22,-10.1354,-10.1354
29.23,-10.1304,-10.1304
29.24,-10.1253,-10.1253
29.25,-10.1203,-10.1203
29.26,-10.1152,-10.1152
29.27,-10.1101,-10.1101
29.28,-10.1049,-10.1049
29.29,-10.0997,-10.0997
29.3,-10.0945,-10.0945
29.31,-10.0893,-10.0893
29.32,-10.084,-10.084
29.33,-10.0788,-10.0788
29.34,-10.0734,-10.0734
29.35,-10.0681,-10.0681
29.36,-10.0627,-10.0627
29.37,-10.0573,-10.0573
29.38,-10.0519,-10.0519
29.39,-10.0464,-10.0464
29.4,-10.0409,-10.0409
29.41,-10.0354,-10.0354
29.42,-10.0298,-10.0298
29.43,-10.0242,-10.0242
29.44,-10.0186,-10.0186
29.45,-10.013,-10.013
29.46,-10.0073,-10.0073
29.47,-10.0016,-10.0016
29.48,-9.99589,-9.99589
29.49,-9.99013,-9.99013
29.5,-9.98434,-9.98434
29.51,-9.97852,-9.97852
29.52,-9.97268,-9.97268
29.53,-9.9668,-9.9668
29.54,-9.9609,-9.9609
29.55,-9.95496,-9.95496
29.56,-9.949,-9.949
29.57,-9.94301,-9.94301
29.58,-9.93698,-9.93698
29.59,-9.93093,-9.93093
29.6,-9.92485,-9.92485
29.61,-9.91874,-9.91874
29.62,-9.9126,-9.9126
29.63,-9.90643,-9.90643
29.64,-9.90024,-9.90024
29.65,-9.89401,-9.89401
29.66,-9.88775,-9.88775
29.67,-9.88147,-9.88147
29.68,-9.87515,-9.87515
29.69,-9.86881,-9.86881
29.7,-9.86243,-9.86243
29.71,-9.85603,-9.85603
29.72,-9.8496,-9.8496
29.73,-9.84314,-9.84314
29.74,-9.83664,-9.83664
29.75,-9.83012,-9.83012
29.76,-9.82357,-9.82357
29.77,-9.817,-9.817
29.78,-9.81039,-9.81039
29.79,-9.80375,-9.80375
29.8,-9.79708,-9.79708
29.81,-9.79039,-9.79039
29.82,-9.78366,-9.78366
29.83,-9.77691,-9.77691
29.84,-9.77012,-9.77012
29.85,-9.76331,-9.76331
29.86,-9.75646,-9.75646
29.87,-9.74959,-9.74959
29.88,-9.74269,-9.74269
29.89,-9.73576,-9.73576
29.9,-9.7288,-9.7288
29.91,-9.72181,-9.72181
29.92,-9.71479,-9.71479
29.93,-9.70774,-9.70774
29.94,-9.70066,-9.70066
29.95,-9.69356,-9.69356
29.96,-9.68642,-9.68642
29.97,-9.67926,-9.67926
29.98,-9.67206,-9.67206
29.99,-9.66484,-9.66484
30.0,-9.65758,-9.65758
30.01,-9.6503,-9.6503
30.02,-9.64299,-9.64299
30.03,-9.63565,-9.63565
30.04,-9.62828,-9.62828
30.05,-9.62088,-9.62088
30.06,-9.61345,-9.61345
30.07,-9.60599,-9.60599
30.08,-9.5985,-9.5985
30.09,-9.59099,-9.59099
30.1,-9.58344,-9.58344
30.11,-9.57587,-9.57587
30.12,-9.56826,-9.56826
30.13,-9.56063,-9.56063
30.14,-9.55297,-9.55297
30.15,-9.54527,-9.54527
30.16,-9.53755,-9.53755
30.17,-9.5298,-9.5298
30.18,-9.52202,-9.52202
30.19,-9.51421,-9.51421
30.2,-9.50638,-9.50638
30.21,-9.49851,-9.49851
30.22,-9.49061,-9.49061
30.23,-9.48269,-9.48269
30.24,-9.47473,-9.47473
30.25,-9.46675,-9.46675
30.26,-9.45874,-9.45874
30.27,-9.45069,-9.45069
30.28,-9.44262,-9.44262
30.29,-9.43452,-9.43452
30.3,-9.42639,-9.42639
30.31,-9.41823,-9.41823
30.32,-9.41005,-9.41005
30.33,-9.40183,-9.40183
30.34,-9.39358,-9.39358
30.35,-9.38531,-9.38531
30.36,-9.37701,-9.37701
30.37,-9.36867,-9.36867
30.38,-9.36031,-9.36031
30.39,-9.35192,-9.35192
30.4,-9.3435,-9.3435
30.41,-9.33505,-9.33505
30.42,-9.32657,-9.32657
30.43,-9.31807,-9.31807
30.44,-9.30953,-9.30953
30.45,-9.30097,-9.30097
30.46,-9.29237,-9.29237
30.47,-9.28375,-9.28375
30.48,-9.2751,-9.2751
30.49,-9.26642,-9.26642
30.5,-9.25771,-9.25771
30.51,-9.24897,-9.24897
30.52,-9.24021,-9.24021
30.53,-9.23141,-9.23141
30.54,-9.22259,-9.22259
30.55,-9.21373,-9.21373
30.56,-9.20485,-9.20485
30.57,-9.19594,-9.19594
30.58,-9.187,-9.187
30.59,-9.17803,-9.17803
30.6,-9.16904,-9.16904
30.61,-9.16001,-9.16001
30.62,-9.15096,-9.15096
30.63,-9.14187,-9.14187
30.64,-9.13276,-9.13276
30.65,-9.12362,-9.12362
30.66,-9.11445,-9.11445
30.67,-9.10525,-9.10525
30.68,-9.09603,-9.09603
30.69,-9.08677,-9.08677
30.7,-9.07749,-9.07749
30.71,-9.06818,-9.06818
30.72,-9.05883,-9.05883
30.73,-9.04947,-9.04947
30.74,-9.04007,-9.04007
30.75,-9.03064,-9.03064
30.76,-9.02119,-9.02119
30.77,-9.0117,-9.0117
30.78,-9.00219,-9.00219
30.79,-8.99265,-8.99265
30.8,-8.98308,-8.98308
30.81,-8.97349,-8.97349
30.82,-8.96386,-8.96386
30.83,-8.95421,-8.95421
30.84,-8.94452,-8.94452
30.85,-8.93481,-8.93481
30.86,-8.92508,-8.92508
30.87,-8.91531,-8.91531
30.88,-8.90551,-8.90551
30.89,-8.89569,-8.89569
30.9,-8.88584,-8.88584
30.91,-8.87596,-8.87596
30.92,-8.86605,-8.86605
30.93,-8.85611,-8.85611
30.94,-8.84615,-8.84615
30.95,-8.83616,-8.83616
30.96,-8.82614,-8.82614
30.97,-8.81609,-8.81609
30.98,-8.80601,-8.80601
30.99,-8.7959,-8.7959
31.0,-8.78577,-8.78577
31.01,-8.77561,-8.77561
31.02,-8.76542,-8.76542
31.03,-8.75521,-8.75521
31.04,-8.74496,-8.74496
31.05,-8.73469,-8.73469
31.06,-8.72439,-8.72439
31.07,-8.71406,-8.71406
31.08,-8.7037,-8.7037
31.09,-8.69332,-8.69332
31.1,-8.68291,-8.68291
31.11,-8.67247,-8.67247
31.12,-8.662,-8.662
31.13,-8.6515,-8.6515
31.14,-8.64098,-8.64098
31.15,-8.63043,-8.63043
31.16,-8.61985,-8.61985
31.17,-8.60925,-8.60925
31.18,-8.59861,-8.59861
31.19,-8.58795,-8.58795
31.2,-8.57726,-8.57726
31.21,-8.56655,-8.56655
31.22,-8.5558,-8.5558
31.23,-8.54503,-8.54503
31.24,-8.53423,-8.53423
31.25,-8.52341,-8.52341
31.26,-8.51255,-8.51255
31.27,-8.50167,-8.50167
31.28,-8.49077,-8.49077
31.29,-8.47983,-8.47983
31.3,-8.46887,-8.46887
31.31,-8.45788,-8.45788
31.32,-8.44686,-8.44686
31.33,-8.43582,-8.43582
31.34,-8.42474,-8.42474
31.35,-8.41364,-8.41364
31.36,-8.40252,-8.40252
31.37,-8.39137,-8.39137
31.38,-8.38019,-8.38019
31.39,-8.36898,-8.36898
31.4,-8.35774,-8.35774
31.41,-8.34648,-8.34648
31.42,-8.33519,-8.33519
31.43,-8.32388,-8.32388
31.44,-8.31254,-8.31254
31.45,-8.30117,-8.30117
31.46,-8.28977,-8.28977
31.47,-8.27835,-8.27835
31.48,-8.2669,-8.2669
31.49,-8.25542,-8.25542
31.5,-8.24392,-8.24392
31.51,-8.23239,-8.23239
31.52,-8.22084,-8.22084
31.53,-8.20925,-8.20925
31.54,-8.19764,-8.19764
31.55,-8.18601,-8.18601
31.56,-8.17434,-8.17434
31.57,-8.16266,-8.16266
31.58,-8.15094,-8.15094
31.59,-8.1392,-8.1392
31.6,-8.12743,-8.12743
31.61,-8.11563,-8.11563
31.62,-8.10381,-8.10381
31.63,-8.09197,-8.09197
31.64,-8.08009,-8.08009
31.65,-8.06819,-8.06819
31.66,-8.05627,-8.05627
31.67,-8.04431,-8.04431
31.68,-8.03233,-8.03233
31.69,-8.02033,-8.02033
31.7,-8.0083,-8.0083
31.71,-7.99624,-7.99624
31.72,-7.98416,-7.98416
31.73,-7.97205,-7.97205
31.74,-7.95991,-7.95991
31.75,-7.94775,-7.94775
31.76,-7.93557,-7.93557
31.77,-7.92335,-7.92335
31.78,-7.91112,-7.91112
31.79,-7.89885,-7.89885
31.8,-7.88656,-7.88656
31.81,-7.87425,-7.87425
31.82,-7.86191,-7.86191
31.83,-7.84954,-7.84954
31.84,-7.83715,-7.83715
31.85,-7.82473,-7.82473
31.86,-7.81228,-7.81228
31.87,-7.79981,-7.79981
31.88,-7.78732,-7.78732
31.89,-7.7748,-7.7748
31.9,-7.76225,-7.76225
31.91,-7.74968,-7.74968
31.92,-7.73709,-7.73709
31.93,-7.72447,-7.72447
31.94,-7.71182,-7.71182
31.95,-7.69915,-7.69915
31.96,-7.68645,-7.68645
31.97,-7.67373,-7.67373
31.98,-7.66098,-7.66098
31.99,-7.64821,-7.64821
32.0,-7.63541,-7.63541
32.01,-7.62259,-7.62259
32.02,-7.60974,-7.60974
32.03,-7.59687,-7.59687
32.04,-7.58397,-7.58397
32.05,-7.57105,-7.57105
32.06,-7.5581,-7.5581
32.07,-7.54513,-7.54513
32.08,-7.53214,-7.53214
32.09,-7.51912,-7.51912
32.1,-7.50607,-7.50607
32.11,-7.493,-7.493
32.12,-7.47991,-7.47991
32.13,-7.46679,-7.46679
32.14,-7.45365,-7.45365
32.15,-7.44048,-7.44048
32.16,-7.42729,-7.42729
32.17,-7.41407,-7.41407
32.18,-7.40083,-7.40083
32.19,-7.38756,-7.38756
32.2,-7.37427,-7.37427
32.21,-7.36096,-7.36096
32.22,-7.34762,-7.34762
32.23,-7.33426,-7.33426
32.24,-7.32088,-7.32088
32.25,-7.30747,-7.30747
32.26,-7.29403,-7.29403
32.27,-7.28057,-7.28057
32.28,-7.26709,-7.26709
32.29,-7.25359,-7.25359
32.3,-7.24006,-7.24006
32.31,-7.22651,-7.22651
32.32,-7.21293,-7.21293
32.33,-7.19933,-7.19933
32.34,-7.1857,-7.1857
32.35,-7.17206,-7.17206
32.36,-7.15839,-7.15839
32.37,-7.14469,-7.14469
32.38,-7.13097,-7.13097
32.39,-7.11723,-7.11723
32.4,-7.10347,-7.10347
32.41,-7.08968,-7.08968
32.42,-7.07587,-7.07587
32.43,-7.06203,-7.06203
32.44,-7.04818,-7.04818
32.45,-7.0343,-7.0343
32.46,-7.02039,-7.02039
32.47,-7.00647,-7.00647
32.48,-6.99252,-6.99252
32.49,-6.97854,-6.97854
32.5,-6.96455,-6.96455
32.51,-6.95053,-6.95053
32.52,-6.93649,-6.93649
32.53,-6.92242,-6.92242
32.54,-6.90834,-6.90834
32.55,-6.89423,-6.89423
32.56,-6.8801,-6.8801
32.57,-6.86594,-6.86594
32.58,-6.85176,-6.85176
32.59,-6.83756,-6.83756
32.6,-6.82334,-6.82334
32.61,-6.8091,-6.8091
32.62,-6.79483,-6.79483
32.63,-6.78054,-6.78054
32.64,-6.76623,-6.76623
32.65,-6.7519,-6.7519
32.66,-6.73754,-6.73754
32.67,-6.72316,-6.72316
32.68,-6.70876,-6.70876
32.69,-6.69434,-6.69434
32.7,-6.6799,-6.6799
32.71,-6.66543,-6.66543
32.72,-6.65095,-6.65095
32.73,-6.63644,-6.63644
32.74,-6.62191,-6.62191
32.75,-6.60735,-6.60735
32.76,-6.59278,-6.59278
32.77,-6.57818,-6.57818
32.78,-6.56357,-6.56357
32.79,-6.54893,-6.54893
32.8,-6.53427,-6.53427
32.81,-6.51958,-6.51958
32.82,-6.50488,-6.50488
32.83,-6.49016,-6.49016
32.84,-6.47541,-6.47541
32.85,-6.46064,-6.46064
32.86,-6.44586,-6.44586
32.87,-6.43105,-6.43105
32.88,-6.41622,-6.41622
32.89,-6.40136,-6.40136
32.9,-6.38649,-6.38649
32.91,-6.3716,-6.3716
32.92,-6.35669,-6.35669
32.93,-6.34175,-6.34175
32.94,-6.3268,-6.3268
32.95,-6.31182,-6.31182
32.96,-6.29682,-6.29682
32.97,-6.28181,-6.28181
32.98,-6.26677,-6.26677
32.99,-6.25171,-6.25171
33.0,-6.23663,-6.23663
33.01,-6.22153,-6.22153
33.02,-6.20641,-6.20641
33.03,-6.19127,-6.19127
33.04,-6.17611,-6.17611
33.05,-6.16093,-6.16093
33.06,-6.14573,-6.14573
33.07,-6.13051,-6.13051
33.08,-6.11527,-6.11527
33.09,-6.10001,-6.10001
33.1,-6.08473,-6.08473
33.11,-6.06943,-6.06943
33.12,-6.05411,-6.05411
33.13,-6.03877,-6.03877
33.14,-6.02341,-6.02341
33.15,-6.00804,-6.00804
33.16,-5.99264,-5.99264
33.17,-5.97722,-5.97722
33.18,-5.96178,-5.96178
33.19,-5.94633,-5.94633
33.2,-5.93085,-5.93085
33.21,-5.91536,-5.91536
33.22,-5.89984,-5.89984
33.23,-5.88431,-5.88431
33.24,-5.86876,-5.86876
33.25,-5.85318,-5.85318
33.26,-5.83759,-5.83759
33.27,-5.82198,-5.82198
33.28,-5.80636,-5.80636
33.29,-5.79071,-5.79071
33.3,-5.77504,-5.77504
33.31,-5.75936,-5.75936
33.32,-5.74366,-5.74366
33.33,-5.72793,-5.72793
33.34,-5.71219,-5.71219
33.35,-5.69643,-5.69643
33.36,-5.68066,-5.68066
33.37,-5.66486,-5.66486
33.38,-5.64905,-5.64905
33.39,-5.63321,-5.63321
33.4,-5.61736,-5.61736
33.41,-5.6015,-5.6015
33.42,-5.58561,-5.58561
33.43,-5.5697,-5.5697
33.44,-5.55378,-5.55378
33.45,-5.53784,-5.53784
33.46,-5.52188,-5.52188
33.47,-5.50591,-5.50591
33.48,-5.48991,-5.48991
33.49,-5.4739,-5.4739
33.5,-5.45787,-5.45787
33.51,-5.44182,-5.44182
33.52,-5.42576,-5.42576
33.53,-5.40968,-5.40968
33.54,-5.39358,-5.39358
33.55,-5.37746,-5.37746
33.56,-5.36133,-5.36133
33.57,-5.34518,-5.34518
33.58,-5.32901,-5.32901
33.59,-5.31282,-5.31282
33.6,-5.29662,-5.29662
33.61,-5.2804,-5.2804
33.62,-5.26417,-5.26417
33.63,-5.24792,-5.24792
33.64,-5.23165,-5.23165
33.65,-5.21536,-5.21536
33.66,-5.19906,-5.19906
33.67,-5.18274,-5.18274
33.68,-5.1664,-5.1664
33.69,-5.15005,-5.15005
33.7,-5.13368,-5.13368
33.71,-5.11729,-5.11729
33.72,-5.10089,-5.10089
33.73,-5.08447,-5.08447
33.74,-5.06804,-5.06804
33.75,-5.05159,-5.05159
33.76,-5.03512,-5.03512
33.77,-5.01864,-5.01864
33.78,-5.00214,-5.00214
33.79,-4.98563,-4.98563
33.8,-4.9691,-4.9691
33.81,-4.95256,-4.95256
33.82,-4.936,-4.936
33.83,-4.91942,-4.91942
33.84,-4.90283,-4.90283
33.85,-4.88622,-4.88622
33.86,-4.8696,-4.8696
33.87,-4.85296,-4.85296
33.88,-4.8363,-4.8363
33.89,-4.81964,-4.81964
33.9,-4.80295,-4.80295
33.91,-4.78625,-4.78625
33.92,-4.76954,-4.76954
33.93,-4.75281,-4.75281
33.94,-4.73606,-4.73606
33.95,-4.71931,-4.71931
33.96,-4.70253,-4.70253
33.97,-4.68574,-4.68574
33.98,-4.66894,-4.66894
33.99,-4.65212,-4.65212
34.0,-4.63529,-4.63529
34.01,-4.61844,-4.61844
34.02,-4.60158,-4.60158
34.03,-4.58471,-4.58471
34.04,-4.56782,-4.56782
34.05,-4.55091,-4.55091
34.06,-4.534,-4.534
34.07,-4.51706,-4.51706
34.08,-4.50012,-4.50012
34.09,-4.48316,-4.48316
34.1,-4.46618,-4.46618
34.11,-4.4492,-4.4492
34.12,-4.4322,-4.4322
34.13,-4.41518,-4.41518
34.14,-4.39815,-4.39815
34.15,-4.38111,-4.38111
34.16,-4.36405,-4.36405
34.17,-4.34698,-4.34698
34.18,-4.3299,-4.3299
34.19,-4.31281,-4.31281
34.2,-4.2957,-4.2957
34.21,-4.27857,-4.27857
34.22,-4.26144,-4.26144
34.23,-4.24429,-4.24429
34.24,-4.22713,-4.22713
34.25,-4.20995,-4.20995
34.26,-4.19277,-4.19277
34.27,-4.17557,-4.17557
34.28,-4.15835,-4.15835
34.29,-4.14113,-4.14113
34.3,-4.12389,-4.12389
34.31,-4.10664,-4.10664
34.32,-4.08938,-4.08938
34.33,-4.0721,-4.0721
34.34,-4.05482,-4.05482
34.35,-4.03752,-4.03752
34.36,-4.02021,-4.02021
34.37,-4.00288,-4.00288
34.38,-3.98555,-3.98555
34.39,-3.9682,-3.9682
34.4,-3.95084,-3.95084
34.41,-3.93347,-3.93347
34.42,-3.91608,-3.91608
34.43,-3.89869,-3.89869
34.44,-3.88128,-3.88128
34.45,-3.86386,-3.86386
34.46,-3.84643,-3.84643
34.47,-3.82899,-3.82899
34.48,-3.81154,-3.81154
34.49,-3.79408,-3.79408
34.5,-3.7766,-3.7766
34.51,-3.75912,-3.75912
34.52,-3.74162,-3.74162
34.53,-3.72411,-3.72411
34.54,-3.70659,-3.70659
34.55,-3.68906,-3.68906
34.56,-3.67152,-3.67152
34.57,-3.65397,-3.65397
34.58,-3.63641,-3.63641
34.59,-3.61883,-3.61883
34.6,-3.60125,-3.60125
34.61,-3.58366,-3.58366
34.62,-3.56605,-3.56605
34.63,-3.54844,-3.54844
34.64,-3.53081,-3.53081
34.65,-3.51318,-3.51318
34.66,-3.49553,-3.49553
34.67,-3.47788,-3.47788
34.68,-3.46021,-3.46021
34.69,-3.44254,-3.44254
34.7,-3.42485,-3.42485
34.71,-3.40716,-3.40716
34.72,-3.38945,-3.38945
34.73,-3.37174,-3.37174
34.74,-3.35402,-3.35402
34.75,-3.33628,-3.33628
34.76,-3.31854,-3.31854
34.77,-3.30079,-3.30079
34.78,-3.28303,-3.28303
34.79,-3.26526,-3.26526
34.8,-3.24748,-3.24748
34.81,-3.22969,-3.22969
34.82,-3.21189,-3.21189
34.83,-3.19408,-3.19408
34.84,-3.17627,-3.17627
34.85,-3.15844,-3.15844
34.86,-3.14061,-3.14061
34.87,-3.12277,-3.12277
34.88,-3.10492,-3.10492
34.89,-3.08706,-3.08706
34.9,-3.06919,-3.06919
34.91,-3.05132,-3.05132
34.92,-3.03343,-3.03343
34.93,-3.01554,-3.01554
34.94,-2.99764,-2.99764
34.95,-2.97973,-2.97973
34.96,-2.96182,-2.96182
34.97,-2.94389,-2.94389
34.98,-2.92596,-2.92596
34.99,-2.90802,-2.90802
35.0,-2.89007,-2.89007
35.01,-2.87211,-2.87211
35.02,-2.85415,-2.85415
35.03,-2.83618,-2.83618
35.04,-2.8182,-2.8182
35.05,-2.80022,-2.80022
35.06,-2.78222,-2.78222
35.07,-2.76422,-2.76422
35.08,-2.74622,-2.74622
35.09,-2.7282,-2.7282
35.1,-2.71018,-2.71018
35.11,-2.69215,-2.69215
35.12,-2.67412,-2.67412
35.13,-2.65608,-2.65608
35.14,-2.63803,-2.63803
35.15,-2.61997,-2.61997
35.16,-2.60191,-2.60191
35.17,-2.58384,-2.58384
35.18,-2.56576,-2.56576
35.19,-2.54768,-2.54768
35.2,-2.5296,-2.5296
35.21,-2.5115,-2.5115
35.22,-2.4934,-2.4934
35.23,-2.47529,-2.47529
35.24,-2.45718,-2.45718
35.25,-2.43906,-2.43906
35.26,-2.42094,-2.42094
35.27,-2.40281,-2.40281
35.28,-2.38467,-2.38467
35.29,-2.36653,-2.36653
35.3,-2.34838,-2.34838
35.31,-2.33023,-2.33023
35.32,-2.31207,-2.31207
35.33,-2.29391,-2.29391
35.34,-2.27574,-2.27574
35.35,-2.25757,-2.25757
35.36,-2.23939,-2.23939
35.37,-2.2212,-2.2212
35.38,-2.20301,-2.20301
35.39,-2.18482,-2.18482
35.4,-2.16662,-2.16662
35.41,-2.14841,-2.14841
35.42,-2.13021,-2.13021
35.43,-2.11199,-2.11199
35.44,-2.09377,-2.09377
35.45,-2.07555,-2.07555
35.46,-2.05732,-2.05732
35.47,-2.03909,-2.03909
35.48,-2.02086,-2.02086
35.49,-2.00262,-2.00262
35.5,-1.98437,-1.98437
35.51,-1.96612,-1.96612
35.52,-1.94787,-1.94787
35.53,-1.92962,-1.92962
35.54,-1.91135,-1.91135
35.55,-1.89309,-1.89309
35.56,-1.87482,-1.87482
35.57,-1.85655,-1.85655
35.58,-1.83828,-1.83828
35.59,-1.82,-1.82
35.6,-1.80172,-1.80172
35.61,-1.78343,-1.78343
35.62,-1.76514,-1.76514
35.63,-1.74685,-1.74685
35.64,-1.72855,-1.72855
35.65,-1.71026,-1.71026
35.66,-1.69196,-1.69196
35.67,-1.67365,-1.67365
35.68,-1.65534,-1.65534
35.69,-1.63703,-1.63703
35.7,-1.61872,-1.61872
35.71,-1.60041,-1.60041
35.72,-1.58209,-1.58209
35.73,-1.56377,-1.56377
35.74,-1.54545,-1.54545
35.75,-1.52712,-1.52712
35.76,-1.50879,-1.50879
35.77,-1.49046,-1.49046
35.78,-1.47213,-1.47213
35.79,-1.4538,-1.4538
35.8,-1.43546,-1.43546
35.81,-1.41712,-1.41712
35.82,-1.39878,-1.39878
35.83,-1.38044,-1.38044
35.84,-1.3621,-1.3621
35.85,-1.34376,-1.34376
35.86,-1.32541,-1.32541
35.87,-1.30706,-1.30706
35.88,-1.28871,-1.28871
35.89,-1.27036,-1.27036
35.9,-1.25201,-1.25201
35.91,-1.23366,-1.23366
35.92,-1.2153,-1.2153
35.93,-1.19695,-1.19695
35.94,-1.17859,-1.17859
35.95,-1.16023,-1.16023
35.96,-1.14188,-1.14188
35.97,-1.12352,-1.12352
35.98,-1.10516,-1.10516
35.99,-1.0868,-1.0868
36.0,-1.06844,-1.06844
36.01,-1.05007,-1.05007
36.02,-1.03171,-1.03171
36.03,-1.01335,-1.01335
36.04,-0.994989,-0.994989
36.05,-0.976627,-0.976627
36.06,-0.958264,-0.958264
36.07,-0.939902,-0.939902
36.08,-0.921539,-0.921539
36.09,-0.903177,-0.903177
36.1,-0.884814,-0.884814
36.11,-0.866452,-0.866452
36.12,-0.848091,-0.848091
36.13,-0.829729,-0.829729
36.14,-0.811368,-0.811368
36.15,-0.793008,-0.793008
36.16,-0.774648,-0.774648
36.17,-0.756289,-0.756289
36.18,-0.737931,-0.737931
36.19,-0.719573,-0.719573
36.2,-0.701217,-0.701217
36.21,-0.682861,-0.682861
36.22,-0.664506,-0.664506
36.23,-0.646153,-0.646153
36.24,-0.6278,-0.6278
36.25,-0.609449,-0.609449
36.26,-0.591099,-0.591099
36.27,-0.572751,-0.572751
36.28,-0.554404,-0.554404
36.29,-0.536058,-0.536058
36.3,-0.517714,-0.517714
36.31,-0.499372,-0.499372
36.32,-0.481032,-0.481032
36.33,-0.462693,-0.462693
36.34,-0.444356,-0.444356
36.35,-0.426021,-0.426021
36.36,-0.407689,-0.407689
36.37,-0.389358,-0.389358
36.38,-0.37103,-0.37103
36.39,-0.352703,-0.352703
36.4,-0.334379,-0.334379
36.41,-0.316058,-0.316058
36.42,-0.297739,-0.297739
36.43,-0.279422,-0.279422
36.44,-0.261108,-0.261108
36.45,-0.242797,-0.242797
36.46,-0.224489,-0.224489
36.47,-0.206183,-0.206183
36.48,-0.18788,-0.18788
36.49,-0.16958,-0.16958
36.5,-0.151284,-0.151284
36.51,-0.13299,-0.13299
36.52,-0.114699,-0.114699
36.53,-0.0964122,-0.0964122
36.54,-0.0781283,-0.0781283
36.55,-0.0598477,-0.0598477
36.56,-0.0415706,-0.0415706
36.57,-0.023297,-0.023297
36.58,-0.005027,-0.005027
36.59,0.0132393,0.0132393
36.6,0.0315019,0.0315019
36.61,0.0497607,0.0497607
36.62,0.0680156,0.0680156
36.63,0.0862665,0.0862665
36.64,0.104513,0.104513
36.65,0.122756,0.122756
36.66,0.140995,0.140995
36.67,0.159229,0.159229
36.68,0.177459,0.177459
36.69,0.195685,0.195685
36.7,0.213906,0.213906
36.71,0.232123,0.232123
36.72,0.250335,0.250335
36.73,0.268543,0.268543
36.74,0.286746,0.286746
36.75,0.304944,0.304944
36.76,0.323137,0.323137
36.77,0.341325,0.341325
36.78,0.359508,0.359508
36.79,0.377687,0.377687
36.8,0.39586,0.39586
36.81,0.414027,0.414027
36.82,0.43219,0.43219
36.83,0.450347,0.450347
36.84,0.468499,0.468499
36.85,0.486645,0.486645
36.86,0.504786,0.504786
36.87,0.522921,0.522921
36.88,0.54105,0.54105
36.89,0.559174,0.559174
36.9,0.577291,0.577291
36.91,0.595403,0.595403
36.92,0.613509,0.613509
36.93,0.631609,0.631609
36.94,0.649703,0.649703
36.95,0.66779,0.66779
36.96,0.685871,0.685871
36.97,0.703946,0.703946
36.98,0.722015,0.722015
36.99,0.740077,0.740077
37.0,0.758133,0.758133
37.01,0.776181,0.776181
37.02,0.794224,0.794224
37.03,0.812259,0.812259
37.04,0.830288,0.830288
37.05,0.84831,0.84831
37.06,0.866325,0.866325
37.07,0.884333,0.884333
37.08,0.902334,0.902334
37.09,0.920327,0.920327
37.1,0.938314,0.938314
37.11,0.956293,0.956293
37.12,0.974265,0.974265
37.13,0.992229,0.992229
37.14,1.01019,1.01019
37.15,1.02814,1.02814
37.16,1.04608,1.04608
37.17,1.06401,1.06401
37.18,1.08194,1.08194
37.19,1.09986,1.09986
37.2,1.11777,1.11777
37.21,1.13567,1.13567
37.22,1.15356,1.15356
37.23,1.17145,1.17145
37.24,1.18933,1.18933
37.25,1.2072,1.2072
37.26,1.22506,1.22506
37.27,1.24292,1.24292
37.28,1.26076,1.26076
37.29,1.2786,1.2786
37.3,1.29643,1.29643
37.31,1.31425,1.31425
37.32,1.33206,1.33206
37.33,1.34986,1.34986
37.34,1.36765,1.36765
37.35,1.38544,1.38544
37.36,1.40321,1.40321
37.37,1.42098,1.42098
37.38,1.43873,1.43873
37.39,1.45648,1.45648
37.4,1.47422,1.47422
37.41,1.49195,1.49195
37.42,1.50967,1.50967
37.43,1.52738,1.52738
37.44,1.54508,1.54508
37.45,1.56278,1.56278
37.46,1.58046,1.58046
37.47,1.59813,1.59813
37.48,1.61579,1.61579
37.49,1.63345,1.63345
37.5,1.65109,1.65109
37.51,1.66872,1.66872
37.52,1.68635,1.68635
37.53,1.70396,1.70396
37.54,1.72156,1.72156
37.55,1.73915,1.73915
37.56,1.75674,1.75674
37.57,1.77431,1.77431
37.58,1.79187,1.79187
37.59,1.80942,1.80942
37.6,1.82696,1.82696
37.61,1.84449,1.84449
37.62,1.86201,1.86201
37.63,1.87952,1.87952
37.64,1.89702,1.89702
37.65,1.91451,1.91451
37.66,1.93198,1.93198
37.67,1.94945,1.94945
37.68,1.9669,1.9669
37.69,1.98435,1.98435
37.7,2.00178,2.00178
37.71,2.0192,2.0192
37.72,2.03661,2.03661
37.73,2.05401,2.05401
37.74,2.07139,2.07139
37.75,2.08877,2.08877
37.76,2.10613,2.10613
37.77,2.12349,2.12349
37.78,2.14083,2.14083
37.79,2.15815,2.15815
37.8,2.17547,2.17547
37.81,2.19278,2.19278
37.82,2.21007,2.21007
37.83,2.22735,2.22735
37.84,2.24462,2.24462
37.85,2.26188,2.26188
37.86,2.27912,2.27912
37.87,2.29636,2.29636
37.88,2.31358,2.31358
37.89,2.33079,2.33079
37.9,2.34798,2.34798
37.91,2.36517,2.36517
37.92,2.38234,2.38234
37.93,2.39949,2.39949
