dt,WR_x,WR_y,U_dN
7.38,4.89466,4.89466,4.902
7.39,4.87996,4.87996,4.88731
7.4,4.86527,4.86527,4.87262
7.41,4.85058,4.85058,4.85792
7.42,4.83589,4.83589,4.84323
7.43,4.8212,4.8212,4.82854
7.44,4.80651,4.80651,4.81385
7.45,4.79182,4.79182,4.79917
7.46,4.77714,4.77714,4.78448
7.47,4.76245,4.76245,4.76979
7.48,4.74777,4.74777,4.75511
7.49,4.73309,4.73309,4.74043
7.5,4.71841,4.71841,4.72575
7.51,4.70373,4.70373,4.71107
7.52,4.68905,4.68905,4.69639
7.53,4.67438,4.67438,4.68171
7.54,4.6597,4.6597,4.66704
7.55,4.64503,4.64503,4.65237
7.56,4.63036,4.63036,4.6377
7.57,4.6157,4.6157,4.62303
7.58,4.60103,4.60103,4.60836
7.59,4.58637,4.58637,4.5937
7.6,4.57171,4.57171,4.57904
7.61,4.55705,4.55705,4.56438
7.62,4.54239,4.54239,4.54972
7.63,4.52774,4.52774,4.53506
7.64,4.51308,4.51308,4.52041
7.65,4.49843,4.49843,4.50576
7.66,4.48379,4.48379,4.49111
7.67,4.46914,4.46914,4.47646
7.68,4.4545,4.4545,4.46182
7.69,4.43986,4.43986,4.44718
7.7,4.42522,4.42522,4.43254
7.71,4.41059,4.41059,4.41791
7.72,4.39596,4.39596,4.40327
7.73,4.38133,4.38133,4.38864
7.74,4.3667,4.3667,4.37401
7.75,4.35208,4.35208,4.35939
7.76,4.33746,4.33746,4.34477
7.77,4.32284,4.32284,4.33015
7.78,4.30823,4.30823,4.31553
7.79,4.29362,4.29362,4.30092
7.8,4.27901,4.27901,4.28631
7.81,4.2644,4.2644,4.27171
7.82,4.2498,4.2498,4.2571
7.83,4.23521,4.23521,4.2425
7.84,4.22061,4.22061,4.22791
7.85,4.20602,4.20602,4.21332
7.86,4.19143,4.19143,4.19873
7.87,4.17685,4.17685,4.18414
7.88,4.16227,4.16227,4.16956
7.89,4.14769,4.14769,4.15498
7.9,4.13312,4.13312,4.14041
7.91,4.11855,4.11855,4.12584
7.92,4.10399,4.10399,4.11127
7.93,4.08942,4.08942,4.0967
7.94,4.07487,4.07487,4.08215
7.95,4.06031,4.06031,4.06759
7.96,4.04576,4.04576,4.05304
7.97,4.03122,4.03122,4.03849
7.98,4.01668,4.01668,4.02395
7.99,4.00214,4.00214,4.00941
8.0,3.98761,3.98761,3.99487
8.01,3.97308,3.97308,3.98034
8.02,3.95855,3.95855,3.96582
8.03,3.94403,3.94403,3.95129
8.04,3.92952,3.92952,3.93677
8.05,3.91501,3.91501,3.92226
8.06,3.9005,3.9005,3.90775
8.07,3.886,3.886,3.89325
8.08,3.8715,3.8715,3.87875
8.09,3.85701,3.85701,3.86425
8.1,3.84252,3.84252,3.84976
8.11,3.82804,3.82804,3.83528
8.12,3.81356,3.81356,3.8208
8.13,3.79908,3.79908,3.80632
8.14,3.78461,3.78461,3.79185
8.15,3.77015,3.77015,3.77738
8.16,3.75569,3.75569,3.76292
8.17,3.74124,3.74124,3.74846
8.18,3.72679,3.72679,3.73401
8.19,3.71235,3.71235,3.71957
8.2,3.69791,3.69791,3.70513
8.21,3.68347,3.68347,3.69069
8.22,3.66905,3.66905,3.67626
8.23,3.65462,3.65462,3.66184
8.24,3.64021,3.64021,3.64742
8.25,3.6258,3.6258,3.633
8.26,3.61139,3.61139,3.61859
8.27,3.59699,3.59699,3.60419
8.28,3.58259,3.58259,3.58979
8.29,3.56821,3.56821,3.5754
8.3,3.55382,3.55382,3.56101
8.31,3.53944,3.53944,3.54663
8.32,3.52507,3.52507,3.53226
8.33,3.51071,3.51071,3.51789
8.34,3.49634,3.49634,3.50352
8.35,3.48199,3.48199,3.48917
8.36,3.46764,3.46764,3.47482
8.37,3.4533,3.4533,3.46047
8.38,3.43896,3.43896,3.44613
8.39,3.42463,3.42463,3.4318
8.4,3.41031,3.41031,3.41747
8.41,3.39599,3.39599,3.40315
8.42,3.38168,3.38168,3.38883
8.43,3.36737,3.36737,3.37452
8.44,3.35307,3.35307,3.36022
8.45,3.33878,3.33878,3.34593
8.46,3.32449,3.32449,3.33164
8.47,3.31021,3.31021,3.31735
8.48,3.29594,3.29594,3.30308
8.49,3.28167,3.28167,3.28881
8.5,3.26741,3.26741,3.27454
8.51,3.25316,3.25316,3.26029
8.52,3.23891,3.23891,3.24603
8.53,3.22467,3.22467,3.23179
8.54,3.21044,3.21044,3.21755
8.55,3.19621,3.19621,3.20332
8.56,3.18199,3.18199,3.1891
8.57,3.16778,3.16778,3.17488
8.58,3.15357,3.15357,3.16067
8.59,3.13937,3.13937,3.14647
8.6,3.12518,3.12518,3.13228
8.61,3.111,3.111,3.11809
8.62,3.09682,3.09682,3.10391
8.63,3.08265,3.08265,3.08973
8.64,3.06848,3.06848,3.07557
8.65,3.05433,3.05433,3.06141
8.66,3.04018,3.04018,3.04725
8.67,3.02604,3.02604,3.03311
8.68,3.0119,3.0119,3.01897
8.69,2.99778,2.99778,3.00484
8.7,2.98366,2.98366,2.99072
8.71,2.96954,2.96954,2.9766
8.72,2.95544,2.95544,2.96249
8.73,2.94134,2.94134,2.94839
8.74,2.92725,2.92725,2.9343
8.75,2.91317,2.91317,2.92021
8.76,2.8991,2.8991,2.90614
8.77,2.88503,2.88503,2.89207
8.78,2.87098,2.87098,2.878
8.79,2.85693,2.85693,2.86395
8.8,2.84288,2.84288,2.8499
8.81,2.82885,2.82885,2.83587
8.82,2.81482,2.81482,2.82184
8.83,2.8008,2.8008,2.80781
8.84,2.78679,2.78679,2.7938
8.85,2.77279,2.77279,2.77979
8.86,2.7588,2.7588,2.76579
8.87,2.74481,2.74481,2.7518
8.88,2.73083,2.73083,2.73782
8.89,2.71686,2.71686,2.72385
8.9,2.7029,2.7029,2.70988
8.91,2.68895,2.68895,2.69592
8.92,2.675,2.675,2.68198
8.93,2.66107,2.66107,2.66803
8.94,2.64714,2.64714,2.6541
8.95,2.63322,2.63322,2.64018
8.96,2.61931,2.61931,2.62626
8.97,2.60541,2.60541,2.61236
8.98,2.59151,2.59151,2.59846
8.99,2.57763,2.57763,2.58457
9.0,2.56375,2.56375,2.57069
9.01,2.54988,2.54988,2.55682
9.02,2.53602,2.53602,2.54295
9.03,2.52217,2.52217,2.5291
9.04,2.50833,2.50833,2.51525
9.05,2.4945,2.4945,2.50141
9.06,2.48067,2.48067,2.48759
9.07,2.46686,2.46686,2.47377
9.08,2.45305,2.45305,2.45996
9.09,2.43926,2.43926,2.44615
9.1,2.42547,2.42547,2.43236
9.11,2.41169,2.41169,2.41858
9.12,2.39792,2.39792,2.4048
9.13,2.38416,2.38416,2.39104
9.14,2.37041,2.37041,2.37728
9.15,2.35667,2.35667,2.36354
9.16,2.34293,2.34293,2.3498
9.17,2.32921,2.32921,2.33607
9.18,2.3155,2.3155,2.32235
9.19,2.30179,2.30179,2.30864
9.2,2.28809,2.28809,2.29494
9.21,2.27441,2.27441,2.28125
9.22,2.26073,2.26073,2.26757
9.23,2.24707,2.24707,2.2539
9.24,2.23341,2.23341,2.24024
9.25,2.21976,2.21976,2.22658
9.26,2.20612,2.20612,2.21294
9.27,2.19249,2.19249,2.19931
9.28,2.17887,2.17887,2.18568
9.29,2.16526,2.16526,2.17207
9.3,2.15166,2.15166,2.15846
9.31,2.13807,2.13807,2.14487
9.32,2.12449,2.12449,2.13128
9.33,2.11092,2.11092,2.11771
9.34,2.09736,2.09736,2.10414
9.35,2.08381,2.08381,2.09059
9.36,2.07027,2.07027,2.07704
9.37,2.05674,2.05674,2.06351
9.38,2.04322,2.04322,2.04998
9.39,2.02971,2.02971,2.03647
9.4,2.01621,2.01621,2.02296
9.41,2.00272,2.00272,2.00947
9.42,1.98924,1.98924,1.99598
9.43,1.97577,1.97577,1.98251
9.44,1.96231,1.96231,1.96904
9.45,1.94886,1.94886,1.95559
9.46,1.93542,1.93542,1.94214
9.47,1.92199,1.92199,1.92871
9.48,1.90858,1.90858,1.91528
9.49,1.89517,1.89517,1.90187
9.5,1.88177,1.88177,1.88847
9.51,1.86838,1.86838,1.87508
9.52,1.855,1.855,1.86169
9.53,1.84164,1.84164,1.84832
9.54,1.82828,1.82828,1.83496
9.55,1.81494,1.81494,1.82161
9.56,1.8016,1.8016,1.80827
9.57,1.78828,1.78828,1.79494
9.58,1.77496,1.77496,1.78162
9.59,1.76166,1.76166,1.76831
9.6,1.74837,1.74837,1.75502
9.61,1.73509,1.73509,1.74173
9.62,1.72182,1.72182,1.72845
9.63,1.70856,1.70856,1.71519
9.64,1.69531,1.69531,1.70193
9.65,1.68207,1.68207,1.68869
9.66,1.66884,1.66884,1.67546
9.67,1.65563,1.65563,1.66223
9.68,1.64242,1.64242,1.64902
9.69,1.62923,1.62923,1.63582
9.7,1.61604,1.61604,1.62263
9.71,1.60287,1.60287,1.60946
9.72,1.58971,1.58971,1.59629
9.73,1.57656,1.57656,1.58313
9.74,1.56342,1.56342,1.56999
9.75,1.55029,1.55029,1.55685
9.76,1.53717,1.53717,1.54373
9.77,1.52407,1.52407,1.53062
9.78,1.51097,1.51097,1.51752
9.79,1.49789,1.49789,1.50443
9.8,1.48482,1.48482,1.49135
9.81,1.47175,1.47175,1.47829
9.82,1.4587,1.4587,1.46523
9.83,1.44567,1.44567,1.45219
9.84,1.43264,1.43264,1.43915
9.85,1.41962,1.41962,1.42613
9.86,1.40662,1.40662,1.41312
9.87,1.39363,1.39363,1.40012
9.88,1.38065,1.38065,1.38714
9.89,1.36768,1.36768,1.37416
9.9,1.35472,1.35472,1.3612
9.91,1.34177,1.34177,1.34824
9.92,1.32884,1.32884,1.3353
9.93,1.31591,1.31591,1.32237
9.94,1.303,1.303,1.30946
9.95,1.2901,1.2901,1.29655
9.96,1.27721,1.27721,1.28366
9.97,1.26433,1.26433,1.27077
9.98,1.25147,1.25147,1.2579
9.99,1.23862,1.23862,1.24504
10.0,1.22577,1.22577,1.2322
10.01,1.21294,1.21294,1.21936
10.02,1.20013,1.20013,1.20654
10.03,1.18732,1.18732,1.19372
10.04,1.17453,1.17453,1.18092
10.05,1.16174,1.16174,1.16813
10.06,1.14897,1.14897,1.15536
10.07,1.13621,1.13621,1.14259
10.08,1.12347,1.12347,1.12984
10.09,1.11073,1.11073,1.1171
10.1,1.09801,1.09801,1.10437
10.11,1.0853,1.0853,1.09165
10.12,1.0726,1.0726,1.07895
10.13,1.05991,1.05991,1.06626
10.14,1.04724,1.04724,1.05358
10.15,1.03458,1.03458,1.04091
10.16,1.02193,1.02193,1.02825
10.17,1.00929,1.00929,1.01561
10.18,0.996661,0.996661,1.00297
10.19,0.984047,0.984047,0.990354
10.2,0.971445,0.971445,0.977746
10.21,0.958856,0.958856,0.965151
10.22,0.946279,0.946279,0.952567
10.23,0.933714,0.933714,0.939996
10.24,0.921161,0.921161,0.927437
10.25,0.908621,0.908621,0.914891
10.26,0.896092,0.896092,0.902357
10.27,0.883577,0.883577,0.889835
10.28,0.871073,0.871073,0.877325
10.29,0.858583,0.858583,0.864828
10.3,0.846104,0.846104,0.852343
10.31,0.833638,0.833638,0.839871
10.32,0.821184,0.821184,0.827411
10.33,0.808743,0.808743,0.814964
10.34,0.796314,0.796314,0.802529
10.35,0.783898,0.783898,0.790106
10.36,0.771494,0.771494,0.777696
10.37,0.759103,0.759103,0.765299
10.38,0.746724,0.746724,0.752914
10.39,0.734358,0.734358,0.740541
10.4,0.722005,0.722005,0.728182
10.41,0.709664,0.709664,0.715834
10.42,0.697336,0.697336,0.7035
10.43,0.68502,0.68502,0.691178
10.44,0.672717,0.672717,0.678869
10.45,0.660427,0.660427,0.666572
10.46,0.648149,0.648149,0.654288
10.47,0.635885,0.635885,0.642017
10.48,0.623632,0.623632,0.629758
10.49,0.611393,0.611393,0.617513
10.5,0.599166,0.599166,0.60528
10.51,0.586952,0.586952,0.593059
10.52,0.574751,0.574751,0.580852
10.53,0.562563,0.562563,0.568657
10.54,0.550388,0.550388,0.556475
10.55,0.538225,0.538225,0.544306
10.56,0.526075,0.526075,0.53215
10.57,0.513938,0.513938,0.520007
10.58,0.501814,0.501814,0.507876
10.59,0.489703,0.489703,0.495759
10.6,0.477605,0.477605,0.483654
10.61,0.46552,0.46552,0.471562
10.62,0.453447,0.453447,0.459484
10.63,0.441388,0.441388,0.447418
10.64,0.429342,0.429342,0.435365
10.65,0.417308,0.417308,0.423325
10.66,0.405288,0.405288,0.411298
10.67,0.39328,0.39328,0.399284
10.68,0.381286,0.381286,0.387283
10.69,0.369305,0.369305,0.375295
10.7,0.357336,0.357336,0.36332
10.71,0.345381,0.345381,0.351359
10.72,0.333439,0.333439,0.33941
10.73,0.32151,0.32151,0.327474
10.74,0.309594,0.309594,0.315552
10.75,0.297691,0.297691,0.303642
10.76,0.285801,0.285801,0.291746
10.77,0.273924,0.273924,0.279863
10.78,0.262061,0.262061,0.267993
10.79,0.250211,0.250211,0.256136
10.8,0.238374,0.238374,0.244292
10.81,0.22655,0.22655,0.232462
10.82,0.214739,0.214739,0.220644
10.83,0.202941,0.202941,0.20884
10.84,0.191157,0.191157,0.197049
10.85,0.179386,0.179386,0.185271
10.86,0.167628,0.167628,0.173507
10.87,0.155883,0.155883,0.161756
10.88,0.144152,0.144152,0.150018
10.89,0.132434,0.132434,0.138293
10.9,0.120729,0.120729,0.126582
10.91,0.109038,0.109038,0.114884
10.92,0.0973596,0.0973596,0.103199
10.93,0.0856948,0.0856948,0.0915272
10.94,0.0740432,0.0740432,0.079869
10.95,0.062405,0.062405,0.0682241
10.96,0.0507801,0.0507801,0.0565925
10.97,0.0391686,0.0391686,0.0449743
10.98,0.0275704,0.0275704,0.0333695
10.99,0.0159856,0.0159856,0.021778
11.0,0.00441415,0.00441415,0.0101999
11.01,-0.0071439,-0.0071439,-0.00136487
11.02,-0.0186885,-0.0186885,-0.0129162
11.03,-0.0302198,-0.0302198,-0.0244542
11.04,-0.0417376,-0.0417376,-0.0359787
11.05,-0.0532421,-0.0532421,-0.0474899
11.06,-0.0647331,-0.0647331,-0.0589876
11.07,-0.0762106,-0.0762106,-0.0704719
11.08,-0.0876748,-0.0876748,-0.0819427
11.09,-0.0991255,-0.0991255,-0.0934001
11.1,-0.110563,-0.110563,-0.104844
11.11,-0.121986,-0.121986,-0.116275
11.12,-0.133397,-0.133397,-0.127692
11.13,-0.144794,-0.144794,-0.139095
11.14,-0.156177,-0.156177,-0.150485
11.15,-0.167547,-0.167547,-0.161862
11.16,-0.178903,-0.178903,-0.173225
11.17,-0.190246,-0.190246,-0.184575
11.18,-0.201575,-0.201575,-0.195911
11.19,-0.212891,-0.212891,-0.207233
11.2,-0.224193,-0.224193,-0.218542
11.21,-0.235482,-0.235482,-0.229838
11.22,-0.246758,-0.246758,-0.24112
11.23,-0.258019,-0.258019,-0.252388
11.24,-0.269267,-0.269267,-0.263643
11.25,-0.280502,-0.280502,-0.274885
11.26,-0.291723,-0.291723,-0.286113
11.27,-0.302931,-0.302931,-0.297327
11.28,-0.314125,-0.314125,-0.308528
11.29,-0.325305,-0.325305,-0.319715
11.3,-0.336472,-0.336472,-0.330889
11.31,-0.347625,-0.347625,-0.342049
11.32,-0.358765,-0.358765,-0.353195
11.33,-0.369891,-0.369891,-0.364328
11.34,-0.381004,-0.381004,-0.375447
11.35,-0.392103,-0.392103,-0.386553
11.36,-0.403188,-0.403188,-0.397645
11.37,-0.41426,-0.41426,-0.408724
11.38,-0.425318,-0.425318,-0.419789
11.39,-0.436362,-0.436362,-0.43084
11.4,-0.447393,-0.447393,-0.441878
11.41,-0.458411,-0.458411,-0.452902
11.42,-0.469415,-0.469415,-0.463913
11.43,-0.480405,-0.480405,-0.47491
11.44,-0.491381,-0.491381,-0.485893
11.45,-0.502344,-0.502344,-0.496863
11.46,-0.513294,-0.513294,-0.507819
11.47,-0.524229,-0.524229,-0.518761
11.48,-0.535151,-0.535151,-0.52969
11.49,-0.54606,-0.54606,-0.540605
11.5,-0.556955,-0.556955,-0.551507
11.51,-0.567836,-0.567836,-0.562395
11.52,-0.578703,-0.578703,-0.57327
11.53,-0.589557,-0.589557,-0.58413
11.54,-0.600398,-0.600398,-0.594977
11.55,-0.611224,-0.611224,-0.605811
11.56,-0.622037,-0.622037,-0.616631
11.57,-0.632837,-0.632837,-0.627437
11.58,-0.643623,-0.643623,-0.63823
11.59,-0.654395,-0.654395,-0.649009
11.6,-0.665153,-0.665153,-0.659774
11.61,-0.675898,-0.675898,-0.670526
11.62,-0.68663,-0.68663,-0.681264
11.63,-0.697347,-0.697347,-0.691988
11.64,-0.708051,-0.708051,-0.702699
11.65,-0.718742,-0.718742,-0.713397
11.66,-0.729419,-0.729419,-0.72408
11.67,-0.740082,-0.740082,-0.73475
11.68,-0.750731,-0.750731,-0.745406
11.69,-0.761367,-0.761367,-0.756049
11.7,-0.771989,-0.771989,-0.766678
11.71,-0.782598,-0.782598,-0.777294
11.72,-0.793193,-0.793193,-0.787896
11.73,-0.803775,-0.803775,-0.798484
11.74,-0.814343,-0.814343,-0.809059
11.75,-0.824897,-0.824897,-0.81962
11.76,-0.835437,-0.835437,-0.830167
11.77,-0.845964,-0.845964,-0.840701
11.78,-0.856478,-0.856478,-0.851221
11.79,-0.866978,-0.866978,-0.861728
11.8,-0.877464,-0.877464,-0.872221
11.81,-0.887936,-0.887936,-0.8827
11.82,-0.898396,-0.898396,-0.893166
11.83,-0.908841,-0.908841,-0.903618
11.84,-0.919273,-0.919273,-0.914057
11.85,-0.929691,-0.929691,-0.924482
11.86,-0.940096,-0.940096,-0.934893
11.87,-0.950487,-0.950487,-0.945291
11.88,-0.960864,-0.960864,-0.955676
11.89,-0.971228,-0.971228,-0.966046
11.9,-0.981579,-0.981579,-0.976404
11.91,-0.991916,-0.991916,-0.986747
11.92,-1.00224,-1.00224,-0.997077
11.93,-1.01255,-1.01255,-1.00739
11.94,-1.02285,-1.02285,-1.0177
11.95,-1.03313,-1.03313,-1.02799
11.96,-1.0434,-1.0434,-1.03826
11.97,-1.05365,-1.05365,-1.04852
11.98,-1.06389,-1.06389,-1.05877
11.99,-1.07412,-1.07412,-1.06901
12.0,-1.08434,-1.08434,-1.07923
12.01,-1.09454,-1.09454,-1.08944
12.02,-1.10473,-1.10473,-1.09963
12.03,-1.1149,-1.1149,-1.10982
12.04,-1.12506,-1.12506,-1.11998
12.05,-1.13521,-1.13521,-1.13014
12.06,-1.14535,-1.14535,-1.14028
12.07,-1.15547,-1.15547,-1.15041
12.08,-1.16557,-1.16557,-1.16052
12.09,-1.17567,-1.17567,-1.17062
12.1,-1.18575,-1.18575,-1.18071
12.11,-1.19581,-1.19581,-1.19078
12.12,-1.20587,-1.20587,-1.20084
12.13,-1.21591,-1.21591,-1.21089
12.14,-1.22593,-1.22593,-1.22092
12.15,-1.23595,-1.23595,-1.23094
12.16,-1.24595,-1.24595,-1.24095
12.17,-1.25593,-1.25593,-1.25094
12.18,-1.26591,-1.26591,-1.26092
12.19,-1.27587,-1.27587,-1.27089
12.2,-1.28581,-1.28581,-1.28084
12.21,-1.29574,-1.29574,-1.29078
12.22,-1.30566,-1.30566,-1.3007
12.23,-1.31557,-1.31557,-1.31062
12.24,-1.32546,-1.32546,-1.32052
12.25,-1.33534,-1.33534,-1.3304
12.26,-1.34521,-1.34521,-1.34028
12.27,-1.35506,-1.35506,-1.35013
12.28,-1.3649,-1.3649,-1.35998
12.29,-1.37473,-1.37473,-1.36981
12.3,-1.38454,-1.38454,-1.37963
12.31,-1.39434,-1.39434,-1.38944
12.32,-1.40413,-1.40413,-1.39923
12.33,-1.4139,-1.4139,-1.40901
12.34,-1.42366,-1.42366,-1.41878
12.35,-1.43341,-1.43341,-1.42853
12.36,-1.44314,-1.44314,-1.43827
12.37,-1.45286,-1.45286,-1.448
12.38,-1.46257,-1.46257,-1.45771
12.39,-1.47226,-1.47226,-1.46741
12.4,-1.48194,-1.48194,-1.4771
12.41,-1.49161,-1.49161,-1.48677
12.42,-1.50126,-1.50126,-1.49643
12.43,-1.5109,-1.5109,-1.50608
12.44,-1.52053,-1.52053,-1.51572
12.45,-1.53015,-1.53015,-1.52534
12.46,-1.53975,-1.53975,-1.53495
12.47,-1.54934,-1.54934,-1.54454
12.48,-1.55891,-1.55891,-1.55412
12.49,-1.56847,-1.56847,-1.56369
12.5,-1.57802,-1.57802,-1.57325
12.51,-1.58756,-1.58756,-1.58279
12.52,-1.59708,-1.59708,-1.59232
12.53,-1.60659,-1.60659,-1.60184
12.54,-1.61609,-1.61609,-1.61134
12.55,-1.62558,-1.62558,-1.62083
12.56,-1.63505,-1.63505,-1.63031
12.57,-1.6445,-1.6445,-1.63978
12.58,-1.65395,-1.65395,-1.64923
12.59,-1.66338,-1.66338,-1.65867
12.6,-1.6728,-1.6728,-1.66809
12.61,-1.68221,-1.68221,-1.67751
12.62,-1.6916,-1.6916,-1.68691
12.63,-1.70098,-1.70098,-1.69629
12.64,-1.71035,-1.71035,-1.70567
12.65,-1.71971,-1.71971,-1.71503
12.66,-1.72905,-1.72905,-1.72438
12.67,-1.73838,-1.73838,-1.73371
12.68,-1.74769,-1.74769,-1.74303
12.69,-1.757,-1.757,-1.75234
12.7,-1.76629,-1.76629,-1.76164
12.71,-1.77556,-1.77556,-1.77093
12.72,-1.78483,-1.78483,-1.7802
12.73,-1.79408,-1.79408,-1.78946
12.74,-1.80332,-1.80332,-1.7987
12.75,-1.81255,-1.81255,-1.80794
12.76,-1.82176,-1.82176,-1.81716
12.77,-1.83096,-1.83096,-1.82636
12.78,-1.84015,-1.84015,-1.83556
12.79,-1.84933,-1.84933,-1.84474
12.8,-1.85849,-1.85849,-1.85391
12.81,-1.86764,-1.86764,-1.86307
12.82,-1.87678,-1.87678,-1.87221
12.83,-1.88591,-1.88591,-1.88134
12.84,-1.89502,-1.89502,-1.89046
12.85,-1.90412,-1.90412,-1.89957
12.86,-1.91321,-1.91321,-1.90866
12.87,-1.92228,-1.92228,-1.91775
12.88,-1.93135,-1.93135,-1.92682
12.89,-1.9404,-1.9404,-1.93587
12.9,-1.94943,-1.94943,-1.94492
12.91,-1.95846,-1.95846,-1.95395
12.92,-1.96747,-1.96747,-1.96297
12.93,-1.97647,-1.97647,-1.97197
12.94,-1.98546,-1.98546,-1.98097
12.95,-1.99444,-1.99444,-1.98995
12.96,-2.0034,-2.0034,-1.99892
12.97,-2.01235,-2.01235,-2.00788
12.98,-2.02129,-2.02129,-2.01682
12.99,-2.03022,-2.03022,-2.02575
13.0,-2.03913,-2.03913,-2.03467
13.01,-2.04803,-2.04803,-2.04358
13.02,-2.05692,-2.05692,-2.05248
13.03,-2.0658,-2.0658,-2.06136
13.04,-2.07466,-2.07466,-2.07023
13.05,-2.08351,-2.08351,-2.07909
13.06,-2.09235,-2.09235,-2.08793
13.07,-2.10118,-2.10118,-2.09677
13.08,-2.11,-2.11,-2.10559
13.09,-2.1188,-2.1188,-2.1144
13.1,-2.12759,-2.12759,-2.1232
13.11,-2.13637,-2.13637,-2.13198
13.12,-2.14514,-2.14514,-2.14076
13.13,-2.15389,-2.15389,-2.14952
13.14,-2.16264,-2.16264,-2.15827
13.15,-2.17137,-2.17137,-2.167
13.16,-2.18009,-2.18009,-2.17573
13.17,-2.18879,-2.18879,-2.18444
13.18,-2.19749,-2.19749,-2.19314
13.19,-2.20617,-2.20617,-2.20183
13.2,-2.21484,-2.21484,-2.21051
13.21,-2.2235,-2.2235,-2.21917
13.22,-2.23215,-2.23215,-2.22783
13.23,-2.24079,-2.24079,-2.23647
13.24,-2.24941,-2.24941,-2.2451
13.25,-2.25802,-2.25802,-2.25372
13.26,-2.26662,-2.26662,-2.26232
13.27,-2.27521,-2.27521,-2.27092
13.28,-2.28379,-2.28379,-2.2795
13.29,-2.29235,-2.29235,-2.28807
13.3,-2.3009,-2.3009,-2.29663
13.31,-2.30944,-2.30944,-2.30517
13.32,-2.31797,-2.31797,-2.31371
13.33,-2.32649,-2.32649,-2.32223
13.34,-2.335,-2.335,-2.33074
13.35,-2.34349,-2.34349,-2.33924
13.36,-2.35197,-2.35197,-2.34773
13.37,-2.36044,-2.36044,-2.35621
13.38,-2.3689,-2.3689,-2.36467
13.39,-2.37735,-2.37735,-2.37313
13.4,-2.38579,-2.38579,-2.38157
13.41,-2.39421,-2.39421,-2.39
13.42,-2.40263,-2.40263,-2.39842
13.43,-2.41103,-2.41103,-2.40683
13.44,-2.41942,-2.41942,-2.41522
13.45,-2.4278,-2.4278,-2.42361
13.46,-2.43617,-2.43617,-2.43198
13.47,-2.44452,-2.44452,-2.44034
13.48,-2.45287,-2.45287,-2.44869
13.49,-2.4612,-2.4612,-2.45703
13.5,-2.46952,-2.46952,-2.46536
13.51,-2.47783,-2.47783,-2.47368
13.52,-2.48613,-2.48613,-2.48198
13.53,-2.49442,-2.49442,-2.49028
13.54,-2.5027,-2.5027,-2.49856
13.55,-2.51096,-2.51096,-2.50683
13.56,-2.51922,-2.51922,-2.51509
13.57,-2.52746,-2.52746,-2.52334
13.58,-2.5357,-2.5357,-2.53158
13.59,-2.54392,-2.54392,-2.53981
13.6,-2.55213,-2.55213,-2.54802
13.61,-2.56033,-2.56033,-2.55623
13.62,-2.56852,-2.56852,-2.56442
13.63,-2.57669,-2.57669,-2.5726
13.64,-2.58486,-2.58486,-2.58078
13.65,-2.59301,-2.59301,-2.58894
13.66,-2.60116,-2.60116,-2.59709
13.67,-2.60929,-2.60929,-2.60522
13.68,-2.61741,-2.61741,-2.61335
13.69,-2.62553,-2.62553,-2.62147
13.7,-2.63363,-2.63363,-2.62958
13.71,-2.64172,-2.64172,-2.63767
13.72,-2.6498,-2.6498,-2.64576
13.73,-2.65786,-2.65786,-2.65383
13.74,-2.66592,-2.66592,-2.66189
13.75,-2.67397,-2.67397,-2.66995
13.76,-2.682,-2.682,-2.67799
13.77,-2.69003,-2.69003,-2.68602
13.78,-2.69805,-2.69805,-2.69404
13.79,-2.70605,-2.70605,-2.70205
13.8,-2.71404,-2.71404,-2.71005
13.81,-2.72203,-2.72203,-2.71803
13.82,-2.73,-2.73,-2.72601
13.83,-2.73796,-2.73796,-2.73398
13.84,-2.74591,-2.74591,-2.74194
13.85,-2.75385,-2.75385,-2.74988
13.86,-2.76178,-2.76178,-2.75782
13.87,-2.7697,-2.7697,-2.76574
13.88,-2.77761,-2.77761,-2.77366
13.89,-2.78551,-2.78551,-2.78156
13.9,-2.7934,-2.7934,-2.78946
13.91,-2.80128,-2.80128,-2.79734
13.92,-2.80915,-2.80915,-2.80521
13.93,-2.81701,-2.81701,-2.81308
13.94,-2.82486,-2.82486,-2.82093
13.95,-2.83269,-2.83269,-2.82877
13.96,-2.84052,-2.84052,-2.83661
13.97,-2.84834,-2.84834,-2.84443
13.98,-2.85614,-2.85614,-2.85224
13.99,-2.86394,-2.86394,-2.86004
14.0,-2.87173,-2.87173,-2.86784
14.01,-2.87951,-2.87951,-2.87562
14.02,-2.88727,-2.88727,-2.88339
14.03,-2.89503,-2.89503,-2.89115
14.04,-2.90278,-2.90278,-2.8989
14.05,-2.91051,-2.91051,-2.90664
14.06,-2.91824,-2.91824,-2.91438
14.07,-2.92596,-2.92596,-2.9221
14.08,-2.93366,-2.93366,-2.92981
14.09,-2.94136,-2.94136,-2.93751
14.1,-2.94905,-2.94905,-2.94521
14.11,-2.95673,-2.95673,-2.95289
14.12,-2.96439,-2.96439,-2.96056
14.13,-2.97205,-2.97205,-2.96822
14.14,-2.9797,-2.9797,-2.97588
14.15,-2.98734,-2.98734,-2.98352
14.16,-2.99497,-2.99497,-2.99116
14.17,-3.00259,-3.00259,-2.99878
14.18,-3.0102,-3.0102,-3.00639
14.19,-3.0178,-3.0178,-3.014
14.2,-3.02539,-3.02539,-3.02159
14.21,-3.03297,-3.03297,-3.02918
