dt,WRv_x,WRv_y,U_vN
70.99,-0.541188,-0.541188,-0.542791
71.0,-0.53798,-0.53798,-0.539584
71.01,-0.534771,-0.534771,-0.536375
71.02,-0.53156,-0.53156,-0.533165
71.03,-0.528348,-0.528348,-0.529954
71.04,-0.525135,-0.525135,-0.526741
71.05,-0.52192,-0.52192,-0.523527
71.06,-0.518704,-0.518704,-0.520312
71.07,-0.515486,-0.515486,-0.517095
71.08,-0.512268,-0.512268,-0.513877
71.09,-0.509048,-0.509048,-0.510658
71.1,-0.505827,-0.505827,-0.507437
71.11,-0.502604,-0.502604,-0.504216
71.12,-0.499381,-0.499381,-0.500993
71.13,-0.496156,-0.496156,-0.497769
71.14,-0.49293,-0.49293,-0.494543
71.15,-0.489703,-0.489703,-0.491317
71.16,-0.486475,-0.486475,-0.488089
71.17,-0.483246,-0.483246,-0.48486
71.18,-0.480015,-0.480015,-0.48163
71.19,-0.476784,-0.476784,-0.478399
71.2,-0.473551,-0.473551,-0.475167
71.21,-0.470317,-0.470317,-0.471934
71.22,-0.467083,-0.467083,-0.4687
71.23,-0.463847,-0.463847,-0.465465
71.24,-0.46061,-0.46061,-0.462229
71.25,-0.457373,-0.457373,-0.458992
71.26,-0.454134,-0.454134,-0.455753
71.27,-0.450895,-0.450895,-0.452514
71.28,-0.447654,-0.447654,-0.449274
71.29,-0.444413,-0.444413,-0.446034
71.3,-0.441171,-0.441171,-0.442792
71.31,-0.437928,-0.437928,-0.439549
71.32,-0.434684,-0.434684,-0.436306
71.33,-0.431439,-0.431439,-0.433061
71.34,-0.428193,-0.428193,-0.429816
71.35,-0.424947,-0.424947,-0.42657
71.36,-0.4217,-0.4217,-0.423324
71.37,-0.418452,-0.418452,-0.420076
71.38,-0.415204,-0.415204,-0.416828
71.39,-0.411954,-0.411954,-0.413579
71.4,-0.408704,-0.408704,-0.410329
71.41,-0.405454,-0.405454,-0.407079
71.42,-0.402202,-0.402202,-0.403828
71.43,-0.39895,-0.39895,-0.400576
71.44,-0.395698,-0.395698,-0.397324
71.45,-0.392445,-0.392445,-0.394071
71.46,-0.389191,-0.389191,-0.390818
71.47,-0.385937,-0.385937,-0.387564
71.48,-0.382682,-0.382682,-0.384309
71.49,-0.379426,-0.379426,-0.381054
71.5,-0.37617,-0.37617,-0.377798
71.51,-0.372914,-0.372914,-0.374542
71.52,-0.369657,-0.369657,-0.371285
71.53,-0.3664,-0.3664,-0.368028
71.54,-0.363142,-0.363142,-0.364771
71.55,-0.359884,-0.359884,-0.361513
71.56,-0.356625,-0.356625,-0.358254
71.57,-0.353366,-0.353366,-0.354995
71.58,-0.350107,-0.350107,-0.351736
71.59,-0.346847,-0.346847,-0.348477
71.6,-0.343587,-0.343587,-0.345217
71.61,-0.340327,-0.340327,-0.341957
71.62,-0.337066,-0.337066,-0.338696
71.63,-0.333805,-0.333805,-0.335435
71.64,-0.330544,-0.330544,-0.332174
71.65,-0.327282,-0.327282,-0.328913
71.66,-0.324021,-0.324021,-0.325652
71.67,-0.320759,-0.320759,-0.32239
71.68,-0.317497,-0.317497,-0.319128
71.69,-0.314235,-0.314235,-0.315866
71.7,-0.310973,-0.310973,-0.312604
71.71,-0.30771,-0.30771,-0.309341
71.72,-0.304448,-0.304448,-0.306079
71.73,-0.301185,-0.301185,-0.302816
71.74,-0.297922,-0.297922,-0.299554
71.75,-0.29466,-0.29466,-0.296291
71.76,-0.291397,-0.291397,-0.293028
71.77,-0.288134,-0.288134,-0.289765
71.78,-0.284871,-0.284871,-0.286503
71.79,-0.281608,-0.281608,-0.28324
71.8,-0.278346,-0.278346,-0.279977
71.81,-0.275083,-0.275083,-0.276714
71.82,-0.27182,-0.27182,-0.273452
71.83,-0.268558,-0.268558,-0.270189
71.84,-0.265295,-0.265295,-0.266927
71.85,-0.262033,-0.262033,-0.263664
71.86,-0.258771,-0.258771,-0.260402
71.87,-0.255509,-0.255509,-0.25714
71.88,-0.252247,-0.252247,-0.253878
71.89,-0.248986,-0.248986,-0.250617
71.9,-0.245724,-0.245724,-0.247355
71.91,-0.242463,-0.242463,-0.244094
71.92,-0.239203,-0.239203,-0.240833
71.93,-0.235942,-0.235942,-0.237572
71.94,-0.232682,-0.232682,-0.234312
71.95,-0.229422,-0.229422,-0.231052
71.96,-0.226162,-0.226162,-0.227792
71.97,-0.222903,-0.222903,-0.224533
71.98,-0.219644,-0.219644,-0.221273
71.99,-0.216385,-0.216385,-0.218015
72.0,-0.213127,-0.213127,-0.214756
72.01,-0.20987,-0.20987,-0.211499
72.02,-0.206612,-0.206612,-0.208241
72.03,-0.203356,-0.203356,-0.204984
72.04,-0.200099,-0.200099,-0.201727
72.05,-0.196844,-0.196844,-0.198471
72.06,-0.193588,-0.193588,-0.195216
72.07,-0.190333,-0.190333,-0.191961
72.08,-0.187079,-0.187079,-0.188706
72.09,-0.183826,-0.183826,-0.185452
72.1,-0.180572,-0.180572,-0.182199
72.11,-0.17732,-0.17732,-0.178946
72.12,-0.174068,-0.174068,-0.175694
72.13,-0.170817,-0.170817,-0.172443
72.14,-0.167566,-0.167566,-0.169192
72.15,-0.164317,-0.164317,-0.165942
72.16,-0.161067,-0.161067,-0.162692
72.17,-0.157819,-0.157819,-0.159443
72.18,-0.154571,-0.154571,-0.156195
72.19,-0.151324,-0.151324,-0.152948
72.2,-0.148078,-0.148078,-0.149701
72.21,-0.144833,-0.144833,-0.146455
72.22,-0.141588,-0.141588,-0.14321
72.23,-0.138344,-0.138344,-0.139966
72.24,-0.135101,-0.135101,-0.136723
72.25,-0.131859,-0.131859,-0.13348
72.26,-0.128618,-0.128618,-0.130238
72.27,-0.125377,-0.125377,-0.126998
72.28,-0.122138,-0.122138,-0.123758
72.29,-0.1189,-0.1189,-0.120519
72.3,-0.115662,-0.115662,-0.117281
72.31,-0.112425,-0.112425,-0.114044
72.32,-0.10919,-0.10919,-0.110808
72.33,-0.105955,-0.105955,-0.107572
72.34,-0.102722,-0.102722,-0.104338
72.35,-0.0994889,-0.0994889,-0.101105
72.36,-0.0962574,-0.0962574,-0.0978732
72.37,-0.093027,-0.093027,-0.0946422
72.38,-0.0897976,-0.0897976,-0.0914123
72.39,-0.0865694,-0.0865694,-0.0881835
72.4,-0.0833422,-0.0833422,-0.0849558
72.41,-0.0801163,-0.0801163,-0.0817293
72.42,-0.0768914,-0.0768914,-0.0785039
72.43,-0.0736678,-0.0736678,-0.0752796
72.44,-0.0704453,-0.0704453,-0.0720566
72.45,-0.0672241,-0.0672241,-0.0688347
72.46,-0.0640041,-0.0640041,-0.0656141
72.47,-0.0607853,-0.0607853,-0.0623947
72.48,-0.0575678,-0.0575678,-0.0591766
72.49,-0.0543516,-0.0543516,-0.0559597
72.5,-0.0511367,-0.0511367,-0.0527442
72.51,-0.0479231,-0.0479231,-0.0495299
72.52,-0.0447109,-0.0447109,-0.046317
72.53,-0.0415,-0.0415,-0.0431054
72.54,-0.0382904,-0.0382904,-0.0398952
72.55,-0.0350823,-0.0350823,-0.0366864
72.56,-0.0318755,-0.0318755,-0.0334789
72.57,-0.0286702,-0.0286702,-0.0302729
72.58,-0.0254664,-0.0254664,-0.0270683
72.59,-0.0222639,-0.0222639,-0.0238652
72.6,-0.019063,-0.019063,-0.0206635
72.61,-0.0158636,-0.0158636,-0.0174633
72.62,-0.0126656,-0.0126656,-0.0142646
72.63,-0.00946923,-0.00946923,-0.0110674
72.64,-0.00627437,-0.00627437,-0.0078718
72.65,-0.00308107,-0.00308107,-0.00467772
72.66,0.000110643,0.000110643,-0.00148521
72.67,0.00330076,0.00330076,0.0017057
72.68,0.00648926,0.00648926,0.00489501
72.69,0.00967613,0.00967613,0.0080827
72.7,0.0128614,0.0128614,0.0112687
72.71,0.0160449,0.0160449,0.0144531
72.72,0.0192268,0.0192268,0.0176358
72.73,0.0224069,0.0224069,0.0208169
72.74,0.0255854,0.0255854,0.0239962
72.75,0.0287621,0.0287621,0.0271737
72.76,0.0319371,0.0319371,0.0303496
72.77,0.0351103,0.0351103,0.0335237
72.78,0.0382817,0.0382817,0.036696
72.79,0.0414513,0.0414513,0.0398665
72.8,0.044619,0.044619,0.0430351
72.81,0.047785,0.047785,0.046202
72.82,0.050949,0.050949,0.049367
72.83,0.0541113,0.0541113,0.0525302
72.84,0.0572716,0.0572716,0.0556914
72.85,0.06043,0.06043,0.0588508
72.86,0.0635865,0.0635865,0.0620082
72.87,0.066741,0.066741,0.0651638
72.88,0.0698936,0.0698936,0.0683173
72.89,0.0730442,0.0730442,0.0714689
72.9,0.0761929,0.0761929,0.0746185
72.91,0.0793395,0.0793395,0.0777662
72.92,0.0824841,0.0824841,0.0809118
72.93,0.0856266,0.0856266,0.0840553
72.94,0.0887671,0.0887671,0.0871969
72.95,0.0919055,0.0919055,0.0903363
72.96,0.0950419,0.0950419,0.0934737
72.97,0.0981761,0.0981761,0.096609
72.98,0.101308,0.101308,0.0997421
72.99,0.104438,0.104438,0.102873
73.0,0.107566,0.107566,0.106002
73.01,0.110691,0.110691,0.109129
73.02,0.113815,0.113815,0.112253
73.03,0.116936,0.116936,0.115376
73.04,0.120055,0.120055,0.118496
73.05,0.123172,0.123172,0.121613
73.06,0.126286,0.126286,0.124729
73.07,0.129399,0.129399,0.127842
73.08,0.132508,0.132508,0.130954
73.09,0.135616,0.135616,0.134062
73.1,0.138721,0.138721,0.137169
73.11,0.141824,0.141824,0.140273
73.12,0.144925,0.144925,0.143375
73.13,0.148023,0.148023,0.146474
73.14,0.151119,0.151119,0.149571
73.15,0.154212,0.154212,0.152666
73.16,0.157303,0.157303,0.155758
73.17,0.160392,0.160392,0.158848
73.18,0.163478,0.163478,0.161935
73.19,0.166562,0.166562,0.16502
73.2,0.169643,0.169643,0.168102
73.21,0.172721,0.172721,0.171182
73.22,0.175797,0.175797,0.174259
73.23,0.178871,0.178871,0.177334
73.24,0.181942,0.181942,0.180407
73.25,0.185011,0.185011,0.183476
73.26,0.188076,0.188076,0.186543
73.27,0.19114,0.19114,0.189608
73.28,0.1942,0.1942,0.19267
73.29,0.197258,0.197258,0.195729
73.3,0.200314,0.200314,0.198786
73.31,0.203366,0.203366,0.20184
73.32,0.206416,0.206416,0.204891
73.33,0.209464,0.209464,0.20794
73.34,0.212508,0.212508,0.210986
73.35,0.21555,0.21555,0.214029
73.36,0.218589,0.218589,0.21707
73.37,0.221626,0.221626,0.220108
73.38,0.224659,0.224659,0.223143
73.39,0.22769,0.22769,0.226175
73.4,0.230718,0.230718,0.229204
73.41,0.233744,0.233744,0.232231
73.42,0.236766,0.236766,0.235255
73.43,0.239785,0.239785,0.238276
73.44,0.242802,0.242802,0.241294
73.45,0.245816,0.245816,0.244309
73.46,0.248827,0.248827,0.247321
73.47,0.251835,0.251835,0.250331
73.48,0.25484,0.25484,0.253337
73.49,0.257842,0.257842,0.256341
73.5,0.260841,0.260841,0.259341
73.51,0.263837,0.263837,0.262339
73.52,0.26683,0.26683,0.265333
73.53,0.26982,0.26982,0.268325
73.54,0.272807,0.272807,0.271314
73.55,0.275791,0.275791,0.274299
73.56,0.278772,0.278772,0.277282
73.57,0.28175,0.28175,0.280261
73.58,0.284725,0.284725,0.283238
73.59,0.287697,0.287697,0.286211
73.6,0.290666,0.290666,0.289181
73.61,0.293631,0.293631,0.292148
73.62,0.296593,0.296593,0.295112
73.63,0.299553,0.299553,0.298073
73.64,0.302509,0.302509,0.301031
73.65,0.305461,0.305461,0.303985
73.66,0.308411,0.308411,0.306936
73.67,0.311358,0.311358,0.309884
73.68,0.314301,0.314301,0.312829
73.69,0.317241,0.317241,0.315771
73.7,0.320177,0.320177,0.318709
73.71,0.323111,0.323111,0.321644
73.72,0.326041,0.326041,0.324576
73.73,0.328968,0.328968,0.327504
73.74,0.331891,0.331891,0.330429
73.75,0.334811,0.334811,0.333351
73.76,0.337728,0.337728,0.33627
73.77,0.340642,0.340642,0.339185
73.78,0.343552,0.343552,0.342097
73.79,0.346458,0.346458,0.345005
73.8,0.349361,0.349361,0.34791
73.81,0.352261,0.352261,0.350811
73.82,0.355158,0.355158,0.353709
73.83,0.358051,0.358051,0.356604
73.84,0.36094,0.36094,0.359495
73.85,0.363826,0.363826,0.362383
73.86,0.366709,0.366709,0.365267
73.87,0.369588,0.369588,0.368148
73.88,0.372463,0.372463,0.371025
73.89,0.375335,0.375335,0.373899
73.9,0.378203,0.378203,0.376769
73.91,0.381068,0.381068,0.379636
73.92,0.383929,0.383929,0.382499
73.93,0.386787,0.386787,0.385358
73.94,0.389641,0.389641,0.388214
73.95,0.392491,0.392491,0.391066
73.96,0.395338,0.395338,0.393915
73.97,0.398181,0.398181,0.39676
73.98,0.401021,0.401021,0.399601
73.99,0.403856,0.403856,0.402438
74.0,0.406688,0.406688,0.405272
74.01,0.409517,0.409517,0.408103
74.02,0.412341,0.412341,0.410929
74.03,0.415162,0.415162,0.413752
74.04,0.417979,0.417979,0.416571
74.05,0.420793,0.420793,0.419386
74.06,0.423602,0.423602,0.422198
74.07,0.426408,0.426408,0.425005
74.08,0.42921,0.42921,0.427809
74.09,0.432009,0.432009,0.430609
74.1,0.434803,0.434803,0.433406
74.11,0.437594,0.437594,0.436198
74.12,0.44038,0.44038,0.438987
74.13,0.443163,0.443163,0.441772
74.14,0.445942,0.445942,0.444553
74.15,0.448717,0.448717,0.44733
74.16,0.451488,0.451488,0.450103
74.17,0.454255,0.454255,0.452872
74.18,0.457019,0.457019,0.455637
74.19,0.459778,0.459778,0.458398
74.2,0.462533,0.462533,0.461156
74.21,0.465285,0.465285,0.463909
74.22,0.468032,0.468032,0.466659
74.23,0.470776,0.470776,0.469404
74.24,0.473515,0.473515,0.472145
74.25,0.476251,0.476251,0.474883
74.26,0.478982,0.478982,0.477616
74.27,0.481709,0.481709,0.480346
74.28,0.484432,0.484432,0.483071
74.29,0.487152,0.487152,0.485792
74.3,0.489867,0.489867,0.488509
74.31,0.492578,0.492578,0.491222
74.32,0.495284,0.495284,0.493931
74.33,0.497987,0.497987,0.496636
74.34,0.500686,0.500686,0.499336
74.35,0.50338,0.50338,0.502033
74.36,0.50607,0.50607,0.504725
74.37,0.508757,0.508757,0.507414
74.38,0.511438,0.511438,0.510098
74.39,0.514116,0.514116,0.512777
74.4,0.51679,0.51679,0.515453
74.41,0.519459,0.519459,0.518124
74.42,0.522124,0.522124,0.520791
74.43,0.524785,0.524785,0.523454
74.44,0.527441,0.527441,0.526113
74.45,0.530093,0.530093,0.528767
74.46,0.532741,0.532741,0.531417
74.47,0.535385,0.535385,0.534063
74.48,0.538024,0.538024,0.536705
74.49,0.540659,0.540659,0.539342
74.5,0.54329,0.54329,0.541975
74.51,0.545916,0.545916,0.544603
74.52,0.548538,0.548538,0.547227
74.53,0.551156,0.551156,0.549847
74.54,0.553769,0.553769,0.552463
74.55,0.556378,0.556378,0.555074
74.56,0.558982,0.558982,0.55768
74.57,0.561582,0.561582,0.560282
74.58,0.564178,0.564178,0.56288
74.59,0.566769,0.566769,0.565474
74.6,0.569356,0.569356,0.568062
74.61,0.571938,0.571938,0.570647
74.62,0.574516,0.574516,0.573227
74.63,0.577089,0.577089,0.575802
74.64,0.579658,0.579658,0.578373
74.65,0.582222,0.582222,0.58094
74.66,0.584782,0.584782,0.583502
74.67,0.587337,0.587337,0.586059
74.68,0.589887,0.589887,0.588612
74.69,0.592434,0.592434,0.591161
74.7,0.594975,0.594975,0.593704
74.71,0.597512,0.597512,0.596244
74.72,0.600044,0.600044,0.598778
74.73,0.602572,0.602572,0.601308
74.74,0.605095,0.605095,0.603834
74.75,0.607614,0.607614,0.606355
74.76,0.610128,0.610128,0.608871
74.77,0.612637,0.612637,0.611382
74.78,0.615142,0.615142,0.613889
74.79,0.617642,0.617642,0.616392
74.8,0.620137,0.620137,0.618889
74.81,0.622627,0.622627,0.621382
74.82,0.625113,0.625113,0.62387
74.83,0.627594,0.627594,0.626354
74.84,0.630071,0.630071,0.628833
74.85,0.632543,0.632543,0.631307
74.86,0.63501,0.63501,0.633776
74.87,0.637472,0.637472,0.636241
74.88,0.639929,0.639929,0.638701
74.89,0.642382,0.642382,0.641156
74.9,0.64483,0.64483,0.643606
74.91,0.647273,0.647273,0.646052
74.92,0.649712,0.649712,0.648492
74.93,0.652145,0.652145,0.650928
74.94,0.654574,0.654574,0.653359
74.95,0.656998,0.656998,0.655786
74.96,0.659417,0.659417,0.658207
74.97,0.661831,0.661831,0.660624
74.98,0.66424,0.66424,0.663036
74.99,0.666645,0.666645,0.665443
75.0,0.669044,0.669044,0.667845
75.01,0.671439,0.671439,0.670242
75.02,0.673829,0.673829,0.672634
75.03,0.676214,0.676214,0.675021
75.04,0.678594,0.678594,0.677404
75.05,0.680969,0.680969,0.679781
75.06,0.683339,0.683339,0.682154
75.07,0.685704,0.685704,0.684522
75.08,0.688064,0.688064,0.686884
75.09,0.69042,0.69042,0.689242
75.1,0.69277,0.69277,0.691595
75.11,0.695115,0.695115,0.693942
75.12,0.697455,0.697455,0.696285
75.13,0.699791,0.699791,0.698623
75.14,0.702121,0.702121,0.700956
75.15,0.704446,0.704446,0.703284
75.16,0.706766,0.706766,0.705606
75.17,0.709082,0.709082,0.707924
75.18,0.711392,0.711392,0.710237
75.19,0.713697,0.713697,0.712544
75.2,0.715997,0.715997,0.714847
75.21,0.718292,0.718292,0.717144
75.22,0.720582,0.720582,0.719437
75.23,0.722866,0.722866,0.721724
75.24,0.725146,0.725146,0.724006
75.25,0.727421,0.727421,0.726283
75.26,0.72969,0.72969,0.728555
75.27,0.731954,0.731954,0.730822
75.28,0.734213,0.734213,0.733084
75.29,0.736467,0.736467,0.73534
75.3,0.738716,0.738716,0.737592
75.31,0.74096,0.74096,0.739838
75.32,0.743199,0.743199,0.742079
75.33,0.745432,0.745432,0.744315
75.34,0.74766,0.74766,0.746546
75.35,0.749883,0.749883,0.748772
75.36,0.752101,0.752101,0.750992
75.37,0.754313,0.754313,0.753207
75.38,0.756521,0.756521,0.755417
75.39,0.758723,0.758723,0.757622
75.4,0.76092,0.76092,0.759821
75.41,0.763111,0.763111,0.762015
75.42,0.765298,0.765298,0.764204
75.43,0.767479,0.767479,0.766388
75.44,0.769655,0.769655,0.768567
75.45,0.771825,0.771825,0.77074
75.46,0.77399,0.77399,0.772908
75.47,0.77615,0.77615,0.77507
75.48,0.778305,0.778305,0.777228
75.49,0.780454,0.780454,0.77938
75.5,0.782598,0.782598,0.781526
75.51,0.784737,0.784737,0.783668
75.52,0.786871,0.786871,0.785804
75.53,0.788999,0.788999,0.787935
75.54,0.791121,0.791121,0.79006
75.55,0.793239,0.793239,0.79218
75.56,0.795351,0.795351,0.794295
75.57,0.797458,0.797458,0.796404
75.58,0.799559,0.799559,0.798508
75.59,0.801655,0.801655,0.800607
75.6,0.803745,0.803745,0.8027
75.61,0.80583,0.80583,0.804788
75.62,0.80791,0.80791,0.80687
75.63,0.809984,0.809984,0.808947
75.64,0.812053,0.812053,0.811019
75.65,0.814117,0.814117,0.813085
75.66,0.816175,0.816175,0.815146
75.67,0.818227,0.818227,0.817201
75.68,0.820275,0.820275,0.819251
75.69,0.822316,0.822316,0.821296
75.7,0.824353,0.824353,0.823335
75.71,0.826383,0.826383,0.825368
75.72,0.828409,0.828409,0.827396
75.73,0.830429,0.830429,0.829419
75.74,0.832443,0.832443,0.831436
75.75,0.834452,0.834452,0.833448
75.76,0.836455,0.836455,0.835454
75.77,0.838453,0.838453,0.837454
75.78,0.840446,0.840446,0.839449
75.79,0.842433,0.842433,0.841439
75.8,0.844414,0.844414,0.843423
75.81,0.84639,0.84639,0.845402
75.82,0.84836,0.84836,0.847375
75.83,0.850325,0.850325,0.849342
75.84,0.852284,0.852284,0.851304
75.85,0.854238,0.854238,0.853261
75.86,0.856186,0.856186,0.855212
75.87,0.858128,0.858128,0.857157
75.88,0.860065,0.860065,0.859097
75.89,0.861997,0.861997,0.861031
75.9,0.863923,0.863923,0.86296
75.91,0.865843,0.865843,0.864883
75.92,0.867758,0.867758,0.8668
75.93,0.869667,0.869667,0.868712
75.94,0.87157,0.87157,0.870619
75.95,0.873468,0.873468,0.872519
75.96,0.87536,0.87536,0.874414
75.97,0.877247,0.877247,0.876304
75.98,0.879128,0.879128,0.878188
75.99,0.881004,0.881004,0.880066
76.0,0.882873,0.882873,0.881938
76.01,0.884737,0.884737,0.883805
76.02,0.886596,0.886596,0.885667
76.03,0.888449,0.888449,0.887522
76.04,0.890296,0.890296,0.889372
76.05,0.892138,0.892138,0.891217
76.06,0.893973,0.893973,0.893056
76.07,0.895804,0.895804,0.894889
76.08,0.897628,0.897628,0.896716
76.09,0.899447,0.899447,0.898538
76.1,0.90126,0.90126,0.900354
76.11,0.903068,0.903068,0.902164
76.12,0.90487,0.90487,0.903969
76.13,0.906666,0.906666,0.905768
76.14,0.908456,0.908456,0.907561
76.15,0.910241,0.910241,0.909349
76.16,0.91202,0.91202,0.91113
76.17,0.913793,0.913793,0.912907
76.18,0.915561,0.915561,0.914677
76.19,0.917323,0.917323,0.916442
76.2,0.919079,0.919079,0.918201
76.21,0.920829,0.920829,0.919954
76.22,0.922574,0.922574,0.921702
76.23,0.924313,0.924313,0.923443
76.24,0.926046,0.926046,0.925179
76.25,0.927774,0.927774,0.92691
76.26,0.929495,0.929495,0.928634
76.27,0.931211,0.931211,0.930353
76.28,0.932921,0.932921,0.932066
76.29,0.934626,0.934626,0.933774
76.3,0.936325,0.936325,0.935475
76.31,0.938018,0.938018,0.937171
76.32,0.939705,0.939705,0.938861
76.33,0.941386,0.941386,0.940545
76.34,0.943062,0.943062,0.942224
76.35,0.944731,0.944731,0.943897
76.36,0.946395,0.946395,0.945563
76.37,0.948054,0.948054,0.947225
76.38,0.949706,0.949706,0.94888
76.39,0.951353,0.951353,0.95053
76.4,0.952994,0.952994,0.952173
76.41,0.954629,0.954629,0.953811
76.42,0.956258,0.956258,0.955443
76.43,0.957881,0.957881,0.95707
76.44,0.959499,0.959499,0.95869
76.45,0.961111,0.961111,0.960305
76.46,0.962717,0.962717,0.961914
76.47,0.964317,0.964317,0.963517
76.48,0.965912,0.965912,0.965114
76.49,0.9675,0.9675,0.966706
76.5,0.969083,0.969083,0.968291
76.51,0.97066,0.97066,0.969871
76.52,0.972231,0.972231,0.971445
76.53,0.973796,0.973796,0.973013
76.54,0.975355,0.975355,0.974576
76.55,0.976909,0.976909,0.976132
76.56,0.978457,0.978457,0.977683
76.57,0.979999,0.979999,0.979228
76.58,0.981535,0.981535,0.980767
76.59,0.983065,0.983065,0.9823
76.6,0.984589,0.984589,0.983827
76.61,0.986108,0.986108,0.985348
76.62,0.98762,0.98762,0.986864
76.63,0.989127,0.989127,0.988374
76.64,0.990628,0.990628,0.989877
76.65,0.992123,0.992123,0.991375
76.66,0.993612,0.993612,0.992868
76.67,0.995095,0.995095,0.994354
76.68,0.996573,0.996573,0.995834
76.69,0.998045,0.998045,0.997309
76.7,0.99951,0.99951,0.998777
76.71,1.00097,1.00097,1.00024
76.72,1.00242,1.00242,1.0017
76.73,1.00387,1.00387,1.00315
76.74,1.00531,1.00531,1.00459
76.75,1.00675,1.00675,1.00603
76.76,1.00818,1.00818,1.00747
76.77,1.00961,1.00961,1.00889
76.78,1.01102,1.01102,1.01032
76.79,1.01244,1.01244,1.01173
76.8,1.01384,1.01384,1.01314
76.81,1.01525,1.01525,1.01454
76.82,1.01664,1.01664,1.01594
76.83,1.01803,1.01803,1.01734
76.84,1.01941,1.01941,1.01872
76.85,1.02079,1.02079,1.0201
76.86,1.02216,1.02216,1.02148
76.87,1.02353,1.02353,1.02285
76.88,1.02489,1.02489,1.02421
76.89,1.02624,1.02624,1.02556
76.9,1.02759,1.02759,1.02692
76.91,1.02893,1.02893,1.02826
76.92,1.03027,1.03027,1.0296
76.93,1.0316,1.0316,1.03093
76.94,1.03292,1.03292,1.03226
76.95,1.03424,1.03424,1.03358
76.96,1.03555,1.03555,1.0349
76.97,1.03686,1.03686,1.03621
76.98,1.03816,1.03816,1.03751
76.99,1.03946,1.03946,1.03881
77.0,1.04075,1.04075,1.0401
77.01,1.04203,1.04203,1.04139
77.02,1.04331,1.04331,1.04267
77.03,1.04458,1.04458,1.04394
77.04,1.04584,1.04584,1.04521
77.05,1.0471,1.0471,1.04647
77.06,1.04836,1.04836,1.04773
77.07,1.0496,1.0496,1.04898
77.08,1.05085,1.05085,1.05023
77.09,1.05208,1.05208,1.05146
77.1,1.05331,1.05331,1.0527
77.11,1.05454,1.05454,1.05392
77.12,1.05576,1.05576,1.05515
77.13,1.05697,1.05697,1.05636
77.14,1.05817,1.05817,1.05757
77.15,1.05937,1.05937,1.05877
77.16,1.06057,1.06057,1.05997
77.17,1.06176,1.06176,1.06116
77.18,1.06294,1.06294,1.06235
77.19,1.06412,1.06412,1.06353
77.2,1.06529,1.06529,1.0647
77.21,1.06646,1.06646,1.06587
77.22,1.06761,1.06761,1.06703
77.23,1.06877,1.06877,1.06819
77.24,1.06992,1.06992,1.06934
77.25,1.07106,1.07106,1.07049
77.26,1.07219,1.07219,1.07163
77.27,1.07332,1.07332,1.07276
77.28,1.07445,1.07445,1.07389
77.29,1.07557,1.07557,1.07501
77.3,1.07668,1.07668,1.07612
77.31,1.07778,1.07778,1.07723
77.32,1.07888,1.07888,1.07833
77.33,1.07998,1.07998,1.07943
77.34,1.08107,1.08107,1.08052
77.35,1.08215,1.08215,1.08161
77.36,1.08323,1.08323,1.08269
77.37,1.0843,1.0843,1.08376
77.38,1.08537,1.08537,1.08483
77.39,1.08642,1.08642,1.08589
77.4,1.08748,1.08748,1.08695
77.41,1.08853,1.08853,1.088
77.42,1.08957,1.08957,1.08905
77.43,1.0906,1.0906,1.09009
77.44,1.09163,1.09163,1.09112
77.45,1.09266,1.09266,1.09215
77.46,1.09368,1.09368,1.09317
77.47,1.09469,1.09469,1.09418
77.48,1.0957,1.0957,1.09519
77.49,1.0967,1.0967,1.0962
77.5,1.09769,1.09769,1.09719
77.51,1.09868,1.09868,1.09819
77.52,1.09966,1.09966,1.09917
77.53,1.10064,1.10064,1.10015
77.54,1.10161,1.10161,1.10113
77.55,1.10258,1.10258,1.1021
77.56,1.10354,1.10354,1.10306
77.57,1.10449,1.10449,1.10402
77.58,1.10544,1.10544,1.10497
77.59,1.10639,1.10639,1.10591
77.6,1.10732,1.10732,1.10685
77.61,1.10825,1.10825,1.10779
77.62,1.10918,1.10918,1.10872
77.63,1.1101,1.1101,1.10964
77.64,1.11101,1.11101,1.11055
77.65,1.11192,1.11192,1.11146
77.66,1.11282,1.11282,1.11237
77.67,1.11372,1.11372,1.11327
77.68,1.11461,1.11461,1.11416
77.69,1.11549,1.11549,1.11505
77.7,1.11637,1.11637,1.11593
77.71,1.11724,1.11724,1.11681
77.72,1.11811,1.11811,1.11768
77.73,1.11897,1.11897,1.11854
77.74,1.11983,1.11983,1.1194
77.75,1.12068,1.12068,1.12025
77.76,1.12152,1.12152,1.1211
77.77,1.12236,1.12236,1.12194
77.78,1.12319,1.12319,1.12278
77.79,1.12402,1.12402,1.12361
77.8,1.12484,1.12484,1.12443
77.81,1.12566,1.12566,1.12525
77.82,1.12646,1.12646,1.12606
77.83,1.12727,1.12727,1.12687
77.84,1.12807,1.12807,1.12767
77.85,1.12886,1.12886,1.12846
77.86,1.12965,1.12965,1.12925
77.87,1.13043,1.13043,1.13004
77.88,1.1312,1.1312,1.13081
77.89,1.13197,1.13197,1.13159
77.9,1.13273,1.13273,1.13235
77.91,1.13349,1.13349,1.13311
77.92,1.13424,1.13424,1.13387
77.93,1.13499,1.13499,1.13462
77.94,1.13573,1.13573,1.13536
77.95,1.13647,1.13647,1.1361
77.96,1.1372,1.1372,1.13683
77.97,1.13792,1.13792,1.13756
77.98,1.13864,1.13864,1.13828
