dt,U_vN
28.01,0.157197
28.02,0.159874
28.03,0.162553
28.04,0.165235
28.05,0.16792
28.06,0.170608
28.07,0.173298
28.08,0.175991
28.09,0.178687
28.1,0.181385
28.11,0.184086
28.12,0.18679
28.13,0.189496
28.14,0.192205
28.15,0.194917
28.16,0.197631
28.17,0.200348
28.18,0.203068
28.19,0.20579
28.2,0.208514
28.21,0.211241
28.22,0.213971
28.23,0.216703
28.24,0.219437
28.25,0.222174
28.26,0.224914
28.27,0.227656
28.28,0.2304
28.29,0.233147
28.3,0.235896
28.31,0.238648
28.32,0.241402
28.33,0.244158
28.34,0.246917
28.35,0.249678
28.36,0.252441
28.37,0.255207
28.38,0.257975
28.39,0.260745
28.4,0.263518
28.41,0.266293
28.42,0.269069
28.43,0.271849
28.44,0.27463
28.45,0.277414
28.46,0.280199
28.47,0.282987
28.48,0.285777
28.49,0.288569
28.5,0.291364
28.51,0.29416
28.52,0.296959
28.53,0.299759
28.54,0.302562
28.55,0.305366
28.56,0.308173
28.57,0.310982
28.58,0.313792
28.59,0.316605
28.6,0.319419
28.61,0.322236
28.62,0.325054
28.63,0.327875
28.64,0.330697
28.65,0.333521
28.66,0.336347
28.67,0.339175
28.68,0.342005
28.69,0.344836
28.7,0.34767
28.71,0.350505
28.72,0.353342
28.73,0.35618
28.74,0.359021
28.75,0.361863
28.76,0.364707
28.77,0.367552
28.78,0.3704
28.79,0.373248
28.8,0.376099
28.81,0.378951
28.82,0.381805
28.83,0.38466
28.84,0.387517
28.85,0.390376
28.86,0.393236
28.87,0.396098
28.88,0.398961
28.89,0.401826
28.9,0.404692
28.91,0.40756
28.92,0.410429
28.93,0.4133
28.94,0.416172
28.95,0.419045
28.96,0.42192
28.97,0.424796
28.98,0.427674
28.99,0.430553
29,0.433433
29.01,0.436314
29.02,0.439197
29.03,0.442081
29.04,0.444967
29.05,0.447854
29.06,0.450741
29.07,0.453631
29.08,0.456521
29.09,0.459413
29.1,0.462305
29.11,0.465199
29.12,0.468094
29.13,0.47099
29.14,0.473887
29.15,0.476786
29.16,0.479685
29.17,0.482585
29.18,0.485487
29.19,0.488389
29.2,0.491293
29.21,0.494197
29.22,0.497103
29.23,0.500009
29.24,0.502917
29.25,0.505825
29.26,0.508734
29.27,0.511644
29.28,0.514555
29.29,0.517467
29.3,0.520379
29.31,0.523293
29.32,0.526207
29.33,0.529122
29.34,0.532038
29.35,0.534955
29.36,0.537872
29.37,0.54079
29.38,0.543709
29.39,0.546628
29.4,0.549548
29.41,0.552469
29.42,0.55539
29.43,0.558312
29.44,0.561235
29.45,0.564158
29.46,0.567082
29.47,0.570006
29.48,0.572931
29.49,0.575856
29.5,0.578782
29.51,0.581708
29.52,0.584635
29.53,0.587562
29.54,0.59049
29.55,0.593418
29.56,0.596346
29.57,0.599275
29.58,0.602204
29.59,0.605134
29.6,0.608064
29.61,0.610994
29.62,0.613925
29.63,0.616855
29.64,0.619786
29.65,0.622718
29.66,0.625649
29.67,0.628581
29.68,0.631513
29.69,0.634445
29.7,0.637377
29.71,0.640309
29.72,0.643242
29.73,0.646174
29.74,0.649107
29.75,0.65204
29.76,0.654973
29.77,0.657905
29.78,0.660838
29.79,0.663771
29.8,0.666704
29.81,0.669637
29.82,0.672569
29.83,0.675502
29.84,0.678435
29.85,0.681367
29.86,0.684299
29.87,0.687232
29.88,0.690164
29.89,0.693095
29.9,0.696027
29.91,0.698959
29.92,0.70189
29.93,0.704821
29.94,0.707751
29.95,0.710682
29.96,0.713612
29.97,0.716542
29.98,0.719471
29.99,0.7224
30,0.725329
30.01,0.728257
30.02,0.731185
30.03,0.734113
30.04,0.73704
30.05,0.739967
30.06,0.742893
30.07,0.745819
30.08,0.748744
30.09,0.751668
30.1,0.754592
30.11,0.757516
30.12,0.760439
30.13,0.763361
30.14,0.766283
30.15,0.769204
30.16,0.772124
30.17,0.775044
30.18,0.777963
30.19,0.780882
30.2,0.783799
30.21,0.786716
30.22,0.789632
30.23,0.792548
30.24,0.795462
30.25,0.798376
30.26,0.801289
30.27,0.804201
30.28,0.807112
30.29,0.810023
30.3,0.812932
30.31,0.81584
30.32,0.818748
30.33,0.821655
30.34,0.82456
30.35,0.827465
30.36,0.830369
30.37,0.833271
30.38,0.836173
30.39,0.839073
30.4,0.841973
30.41,0.844871
30.42,0.847768
30.43,0.850664
30.44,0.853559
30.45,0.856453
30.46,0.859346
30.47,0.862237
30.48,0.865127
30.49,0.868016
30.5,0.870904
30.51,0.87379
30.52,0.876675
30.53,0.879559
30.54,0.882442
30.55,0.885323
30.56,0.888203
30.57,0.891081
30.58,0.893958
30.59,0.896834
30.6,0.899708
30.61,0.90258
30.62,0.905452
30.63,0.908321
30.64,0.91119
30.65,0.914056
30.66,0.916921
30.67,0.919785
30.68,0.922647
30.69,0.925507
30.7,0.928366
30.71,0.931223
30.72,0.934079
30.73,0.936933
30.74,0.939785
30.75,0.942635
30.76,0.945484
30.77,0.948331
30.78,0.951176
30.79,0.95402
30.8,0.956862
30.81,0.959702
30.82,0.96254
30.83,0.965376
30.84,0.96821
30.85,0.971043
30.86,0.973873
30.87,0.976702
30.88,0.979529
30.89,0.982354
30.9,0.985177
30.91,0.987997
30.92,0.990816
30.93,0.993633
30.94,0.996448
30.95,0.999261
30.96,1.00207
30.97,1.00488
30.98,1.00769
30.99,1.01049
31,1.01329
31.01,1.01609
31.02,1.01889
31.03,1.02169
31.04,1.02448
31.05,1.02727
31.06,1.03006
31.07,1.03285
31.08,1.03563
31.09,1.03841
31.1,1.04119
31.11,1.04397
31.12,1.04675
31.13,1.04952
31.14,1.05229
31.15,1.05506
31.16,1.05782
31.17,1.06059
31.18,1.06335
31.19,1.0661
31.2,1.06886
31.21,1.07161
31.22,1.07436
31.23,1.07711
31.24,1.07986
31.25,1.0826
31.26,1.08534
31.27,1.08808
31.28,1.09081
31.29,1.09355
31.3,1.09628
31.31,1.099
31.32,1.10173
31.33,1.10445
31.34,1.10717
31.35,1.10989
31.36,1.1126
31.37,1.11531
31.38,1.11802
31.39,1.12072
31.4,1.12342
31.41,1.12612
31.42,1.12882
31.43,1.13151
31.44,1.1342
31.45,1.13689
31.46,1.13958
31.47,1.14226
31.48,1.14494
31.49,1.14761
31.5,1.15029
31.51,1.15296
31.52,1.15562
31.53,1.15829
31.54,1.16095
31.55,1.16361
31.56,1.16626
31.57,1.16891
31.58,1.17156
31.59,1.17421
31.6,1.17685
31.61,1.17949
31.62,1.18212
31.63,1.18475
31.64,1.18738
31.65,1.19001
31.66,1.19263
31.67,1.19525
31.68,1.19787
31.69,1.20048
31.7,1.20309
31.71,1.20569
31.72,1.2083
31.73,1.2109
31.74,1.21349
31.75,1.21608
31.76,1.21867
31.77,1.22126
31.78,1.22384
31.79,1.22642
31.8,1.22899
31.81,1.23156
31.82,1.23413
31.83,1.2367
31.84,1.23926
31.85,1.24181
31.86,1.24437
31.87,1.24692
31.88,1.24946
31.89,1.25201
31.9,1.25455
31.91,1.25708
31.92,1.25961
31.93,1.26214
31.94,1.26466
31.95,1.26719
31.96,1.2697
31.97,1.27221
31.98,1.27472
31.99,1.27723
32,1.27973
32.01,1.28223
32.02,1.28472
32.03,1.28721
32.04,1.2897
32.05,1.29218
32.06,1.29466
32.07,1.29713
32.08,1.2996
32.09,1.30207
32.1,1.30453
32.11,1.30699
32.12,1.30944
32.13,1.31189
32.14,1.31434
32.15,1.31678
32.16,1.31922
32.17,1.32165
32.18,1.32408
32.19,1.32651
32.2,1.32893
32.21,1.33134
32.22,1.33376
32.23,1.33617
32.24,1.33857
32.25,1.34097
32.26,1.34337
32.27,1.34576
32.28,1.34815
32.29,1.35053
32.3,1.35291
32.31,1.35528
32.32,1.35765
32.33,1.36002
32.34,1.36238
32.35,1.36474
32.36,1.36709
32.37,1.36944
32.38,1.37178
32.39,1.37412
32.4,1.37646
32.41,1.37879
32.42,1.38112
32.43,1.38344
32.44,1.38576
32.45,1.38807
32.46,1.39038
32.47,1.39268
32.48,1.39498
32.49,1.39727
32.5,1.39956
32.51,1.40185
32.52,1.40413
32.53,1.4064
32.54,1.40868
32.55,1.41094
32.56,1.4132
32.57,1.41546
32.58,1.41771
32.59,1.41996
32.6,1.4222
32.61,1.42444
32.62,1.42668
32.63,1.42891
32.64,1.43113
32.65,1.43335
32.66,1.43556
32.67,1.43777
32.68,1.43998
32.69,1.44218
32.7,1.44437
32.71,1.44656
32.72,1.44875
32.73,1.45093
32.74,1.4531
32.75,1.45527
32.76,1.45744
32.77,1.4596
32.78,1.46175
32.79,1.4639
32.8,1.46605
32.81,1.46819
32.82,1.47032
32.83,1.47245
32.84,1.47458
32.85,1.4767
32.86,1.47881
32.87,1.48092
32.88,1.48302
32.89,1.48512
32.9,1.48722
32.91,1.48931
32.92,1.49139
32.93,1.49347
32.94,1.49554
32.95,1.49761
32.96,1.49967
32.97,1.50173
32.98,1.50378
32.99,1.50583
33,1.50787
33.01,1.50991
33.02,1.51194
33.03,1.51396
33.04,1.51598
33.05,1.518
33.06,1.52001
33.07,1.52201
33.08,1.52401
33.09,1.52601
33.1,1.52799
33.11,1.52998
33.12,1.53195
33.13,1.53393
33.14,1.53589
33.15,1.53785
33.16,1.53981
33.17,1.54176
33.18,1.5437
33.19,1.54564
33.2,1.54757
33.21,1.5495
33.22,1.55142
33.23,1.55334
33.24,1.55525
33.25,1.55715
33.26,1.55905
33.27,1.56095
33.28,1.56284
33.29,1.56472
33.3,1.5666
33.31,1.56847
33.32,1.57033
33.33,1.57219
33.34,1.57405
33.35,1.5759
33.36,1.57774
33.37,1.57957
33.38,1.58141
33.39,1.58323
33.4,1.58505
33.41,1.58686
33.42,1.58867
33.43,1.59047
33.44,1.59227
33.45,1.59406
33.46,1.59585
33.47,1.59762
33.48,1.5994
33.49,1.60116
33.5,1.60293
33.51,1.60468
33.52,1.60643
33.53,1.60817
33.54,1.60991
33.55,1.61164
33.56,1.61337
33.57,1.61509
33.58,1.6168
33.59,1.61851
33.6,1.62021
33.61,1.6219
33.62,1.62359
33.63,1.62528
33.64,1.62695
33.65,1.62863
33.66,1.63029
33.67,1.63195
33.68,1.6336
33.69,1.63525
33.7,1.63689
33.71,1.63852
33.72,1.64015
33.73,1.64178
33.74,1.64339
33.75,1.645
33.76,1.6466
33.77,1.6482
33.78,1.64979
33.79,1.65138
33.8,1.65296
33.81,1.65453
33.82,1.6561
33.83,1.65766
33.84,1.65921
33.85,1.66076
33.86,1.6623
33.87,1.66384
33.88,1.66537
33.89,1.66689
33.9,1.6684
33.91,1.66991
33.92,1.67142
33.93,1.67291
33.94,1.67441
33.95,1.67589
33.96,1.67737
33.97,1.67884
33.98,1.68031
33.99,1.68176
34,1.68322
34.01,1.68466
34.02,1.6861
34.03,1.68754
34.04,1.68896
34.05,1.69038
34.06,1.6918
34.07,1.69321
34.08,1.69461
34.09,1.696
34.1,1.69739
34.11,1.69877
34.12,1.70015
34.13,1.70151
34.14,1.70288
34.15,1.70423
34.16,1.70558
34.17,1.70692
34.18,1.70826
34.19,1.70959
34.2,1.71091
34.21,1.71223
34.22,1.71354
34.23,1.71484
34.24,1.71614
34.25,1.71743
34.26,1.71871
34.27,1.71999
34.28,1.72126
34.29,1.72252
34.3,1.72377
34.31,1.72502
34.32,1.72627
34.33,1.7275
34.34,1.72873
34.35,1.72996
34.36,1.73117
34.37,1.73238
34.38,1.73359
34.39,1.73478
34.4,1.73597
34.41,1.73715
34.42,1.73833
34.43,1.7395
34.44,1.74066
34.45,1.74182
34.46,1.74297
34.47,1.74411
34.48,1.74524
34.49,1.74637
34.5,1.7475
34.51,1.74861
34.52,1.74972
34.53,1.75082
34.54,1.75191
34.55,1.753
34.56,1.75408
34.57,1.75516
34.58,1.75622
34.59,1.75729
34.6,1.75834
34.61,1.75939
34.62,1.76043
34.63,1.76146
34.64,1.76248
34.65,1.7635
34.66,1.76452
34.67,1.76552
34.68,1.76652
34.69,1.76751
34.7,1.7685
34.71,1.76947
34.72,1.77044
34.73,1.77141
34.74,1.77236
34.75,1.77331
34.76,1.77426
34.77,1.77519
34.78,1.77612
34.79,1.77704
34.8,1.77796
34.81,1.77887
34.82,1.77977
34.83,1.78066
34.84,1.78155
34.85,1.78243
34.86,1.7833
34.87,1.78417
34.88,1.78503
34.89,1.78588
34.9,1.78673
34.91,1.78756
34.92,1.78839
34.93,1.78922
34.94,1.79004
34.95,1.79085
34.96,1.79165
34.97,1.79244
34.98,1.79323
34.99,1.79401
35,1.79479
35.01,1.79556
35.02,1.79632
35.03,1.79707
35.04,1.79782
35.05,1.79856
35.06,1.79929
35.07,1.80001
35.08,1.80073
35.09,1.80144
35.1,1.80215
35.11,1.80284
35.12,1.80353
35.13,1.80421
35.14,1.80489
35.15,1.80556
35.16,1.80622
35.17,1.80687
35.18,1.80752
35.19,1.80816
35.2,1.80879
35.21,1.80942
35.22,1.81003
35.23,1.81065
35.24,1.81125
35.25,1.81185
35.26,1.81244
35.27,1.81302
35.28,1.81359
35.29,1.81416
35.3,1.81472
35.31,1.81528
35.32,1.81582
35.33,1.81636
35.34,1.81689
35.35,1.81742
35.36,1.81794
35.37,1.81845
35.38,1.81895
35.39,1.81945
35.4,1.81994
35.41,1.82042
35.42,1.82089
35.43,1.82136
35.44,1.82182
35.45,1.82227
35.46,1.82272
35.47,1.82316
35.48,1.82359
35.49,1.82401
35.5,1.82443
35.51,1.82484
35.52,1.82524
35.53,1.82564
35.54,1.82603
35.55,1.82641
35.56,1.82678
35.57,1.82715
35.58,1.82751
35.59,1.82786
35.6,1.8282
35.61,1.82854
35.62,1.82887
35.63,1.8292
35.64,1.82951
35.65,1.82982
35.66,1.83012
35.67,1.83042
35.68,1.8307
35.69,1.83098
35.7,1.83126
35.71,1.83152
35.72,1.83178
35.73,1.83203
35.74,1.83227
35.75,1.83251
35.76,1.83274
35.77,1.83296
35.78,1.83318
35.79,1.83338
35.8,1.83358
35.81,1.83378
35.82,1.83396
35.83,1.83414
35.84,1.83431
35.85,1.83448
35.86,1.83463
35.87,1.83478
35.88,1.83493
35.89,1.83506
35.9,1.83519
35.91,1.83531
35.92,1.83542
35.93,1.83553
35.94,1.83563
35.95,1.83572
35.96,1.8358
35.97,1.83588
35.98,1.83595
35.99,1.83601
36,1.83607
36.01,1.83612
36.02,1.83616
36.03,1.83619
36.04,1.83622
36.05,1.83624
36.06,1.83625
36.07,1.83626
36.08,1.83625
36.09,1.83625
36.1,1.83623
36.11,1.83621
36.12,1.83617
36.13,1.83614
36.14,1.83609
36.15,1.83604
36.16,1.83598
36.17,1.83591
36.18,1.83584
36.19,1.83576
36.2,1.83567
36.21,1.83557
36.22,1.83547
36.23,1.83536
36.24,1.83524
36.25,1.83512
36.26,1.83499
36.27,1.83485
36.28,1.8347
36.29,1.83455
36.3,1.83439
36.31,1.83422
36.32,1.83404
36.33,1.83386
36.34,1.83367
36.35,1.83348
36.36,1.83327
36.37,1.83306
36.38,1.83285
36.39,1.83262
36.4,1.83239
36.41,1.83215
36.42,1.8319
36.43,1.83165
36.44,1.83139
36.45,1.83112
36.46,1.83085
36.47,1.83057
36.48,1.83028
36.49,1.82998
36.5,1.82968
36.51,1.82937
36.52,1.82905
36.53,1.82873
36.54,1.8284
36.55,1.82806
36.56,1.82771
36.57,1.82736
36.58,1.827
36.59,1.82663
36.6,1.82626
36.61,1.82588
36.62,1.82549
36.63,1.82509
36.64,1.82469
36.65,1.82428
36.66,1.82387
36.67,1.82344
36.68,1.82301
36.69,1.82257
36.7,1.82213
36.71,1.82168
36.72,1.82122
36.73,1.82075
36.74,1.82028
36.75,1.8198
36.76,1.81932
36.77,1.81882
36.78,1.81832
36.79,1.81781
36.8,1.8173
36.81,1.81678
36.82,1.81625
36.83,1.81572
36.84,1.81517
36.85,1.81462
36.86,1.81407
36.87,1.8135
36.88,1.81293
36.89,1.81236
36.9,1.81177
36.91,1.81118
36.92,1.81059
36.93,1.80998
36.94,1.80937
36.95,1.80875
36.96,1.80813
36.97,1.80749
36.98,1.80685
36.99,1.80621
37,1.80556
37.01,1.8049
37.02,1.80423
37.03,1.80356
37.04,1.80288
37.05,1.80219
37.06,1.80149
37.07,1.80079
37.08,1.80009
37.09,1.79937
37.1,1.79865
37.11,1.79792
37.12,1.79719
37.13,1.79645
37.14,1.7957
37.15,1.79494
37.16,1.79418
37.17,1.79341
37.18,1.79264
37.19,1.79186
37.2,1.79107
37.21,1.79027
37.22,1.78947
37.23,1.78866
37.24,1.78784
37.25,1.78702
37.26,1.78619
37.27,1.78536
37.28,1.78452
37.29,1.78367
37.3,1.78281
37.31,1.78195
37.32,1.78108
37.33,1.7802
37.34,1.77932
37.35,1.77843
37.36,1.77754
37.37,1.77663
37.38,1.77573
37.39,1.77481
37.4,1.77389
37.41,1.77296
37.42,1.77203
37.43,1.77108
37.44,1.77014
37.45,1.76918
37.46,1.76822
37.47,1.76725
37.48,1.76628
37.49,1.7653
37.5,1.76431
37.51,1.76332
37.52,1.76232
37.53,1.76131
37.54,1.7603
37.55,1.75928
37.56,1.75825
37.57,1.75722
37.58,1.75618
37.59,1.75513
37.6,1.75408
37.61,1.75302
37.62,1.75196
37.63,1.75089
37.64,1.74981
37.65,1.74873
37.66,1.74764
37.67,1.74654
37.68,1.74544
37.69,1.74433
37.7,1.74321
37.71,1.74209
37.72,1.74096
37.73,1.73983
37.74,1.73869
37.75,1.73754
37.76,1.73639
37.77,1.73523
37.78,1.73406
37.79,1.73289
37.8,1.73171
37.81,1.73053
37.82,1.72934
37.83,1.72814
37.84,1.72694
37.85,1.72573
37.86,1.72451
37.87,1.72329
37.88,1.72206
37.89,1.72083
37.9,1.71959
37.91,1.71834
37.92,1.71709
37.93,1.71583
37.94,1.71457
37.95,1.7133
37.96,1.71202
37.97,1.71074
37.98,1.70945
37.99,1.70816
38,1.70686
38.01,1.70555
38.02,1.70424
38.03,1.70292
38.04,1.70159
38.05,1.70026
38.06,1.69893
38.07,1.69758
38.08,1.69624
38.09,1.69488
38.1,1.69352
38.11,1.69215
38.12,1.69078
38.13,1.6894
38.14,1.68802
38.15,1.68663
38.16,1.68523
38.17,1.68383
38.18,1.68243
38.19,1.68101
38.2,1.67959
38.21,1.67817
38.22,1.67674
38.23,1.6753
38.24,1.67386
38.25,1.67241
38.26,1.67096
38.27,1.6695
38.28,1.66804
38.29,1.66656
38.3,1.66509
38.31,1.66361
38.32,1.66212
38.33,1.66063
38.34,1.65913
38.35,1.65762
38.36,1.65611
38.37,1.6546
38.38,1.65307
38.39,1.65155
38.4,1.65002
38.41,1.64848
38.42,1.64693
38.43,1.64538
38.44,1.64383
38.45,1.64227
38.46,1.6407
38.47,1.63913
38.48,1.63756
38.49,1.63597
38.5,1.63439
38.51,1.63279
38.52,1.63119
38.53,1.62959
38.54,1.62798
38.55,1.62637
38.56,1.62475
38.57,1.62312
38.58,1.62149
38.59,1.61985
38.6,1.61821
38.61,1.61657
38.62,1.61491
38.63,1.61326
38.64,1.61159
38.65,1.60993
38.66,1.60825
38.67,1.60658
38.68,1.60489
38.69,1.6032
38.7,1.60151
38.71,1.59981
38.72,1.59811
38.73,1.5964
38.74,1.59468
38.75,1.59296
38.76,1.59124
38.77,1.58951
38.78,1.58777
38.79,1.58603
38.8,1.58429
38.81,1.58254
38.82,1.58078
38.83,1.57902
38.84,1.57726
38.85,1.57549
38.86,1.57371
38.87,1.57193
38.88,1.57015
38.89,1.56836
38.9,1.56656
38.91,1.56476
38.92,1.56296
38.93,1.56115
38.94,1.55933
38.95,1.55751
38.96,1.55569
38.97,1.55386
38.98,1.55203
38.99,1.55019
39,1.54835
39.01,1.5465
39.02,1.54464
39.03,1.54279
39.04,1.54092
39.05,1.53906
39.06,1.53719
39.07,1.53531
39.08,1.53343
39.09,1.53154
39.1,1.52965
39.11,1.52776
39.12,1.52586
39.13,1.52395
39.14,1.52204
39.15,1.52013
39.16,1.51821
39.17,1.51629
39.18,1.51436
39.19,1.51243
39.2,1.51049
39.21,1.50855
39.22,1.50661
39.23,1.50466
39.24,1.50271
39.25,1.50075
39.26,1.49879
39.27,1.49682
39.28,1.49485
39.29,1.49287
39.3,1.49089
39.31,1.48891
39.32,1.48692
39.33,1.48492
39.34,1.48293
39.35,1.48092
39.36,1.47892
39.37,1.47691
39.38,1.47489
39.39,1.47288
39.4,1.47085
39.41,1.46883
39.42,1.46679
39.43,1.46476
39.44,1.46272
39.45,1.46068
39.46,1.45863
39.47,1.45658
39.48,1.45452
39.49,1.45246
39.5,1.4504
39.51,1.44833
39.52,1.44626
39.53,1.44418
39.54,1.4421
39.55,1.44002
39.56,1.43793
39.57,1.43584
39.58,1.43374
39.59,1.43164
39.6,1.42954
39.61,1.42743
39.62,1.42532
39.63,1.4232
39.64,1.42108
39.65,1.41896
39.66,1.41684
39.67,1.41471
39.68,1.41257
39.69,1.41043
39.7,1.40829
39.71,1.40615
39.72,1.404
39.73,1.40184
39.74,1.39969
39.75,1.39753
39.76,1.39536
39.77,1.3932
39.78,1.39103
39.79,1.38885
39.8,1.38667
39.81,1.38449
39.82,1.38231
39.83,1.38012
39.84,1.37793
39.85,1.37573
39.86,1.37353
39.87,1.37133
39.88,1.36912
39.89,1.36691
39.9,1.3647
39.91,1.36248
39.92,1.36026
39.93,1.35804
39.94,1.35581
39.95,1.35358
39.96,1.35135
39.97,1.34911
39.98,1.34688
39.99,1.34463
40,1.34239
40.01,1.34014
40.02,1.33788
40.03,1.33563
40.04,1.33337
40.05,1.33111
40.06,1.32884
40.07,1.32657
40.08,1.3243
40.09,1.32203
40.1,1.31975
40.11,1.31747
40.12,1.31518
40.13,1.3129
40.14,1.31061
40.15,1.30831
40.16,1.30602
40.17,1.30372
40.18,1.30142
40.19,1.29911
40.2,1.29681
40.21,1.29449
40.22,1.29218
40.23,1.28986
40.24,1.28755
40.25,1.28522
40.26,1.2829
40.27,1.28057
40.28,1.27824
40.29,1.27591
40.3,1.27357
40.31,1.27123
40.32,1.26889
40.33,1.26655
40.34,1.2642
40.35,1.26185
40.36,1.2595
40.37,1.25714
40.38,1.25479
40.39,1.25243
40.4,1.25006
40.41,1.2477
40.42,1.24533
40.43,1.24296
40.44,1.24059
40.45,1.23821
40.46,1.23583
40.47,1.23345
40.48,1.23107
40.49,1.22868
40.5,1.2263
40.51,1.22391
40.52,1.22151
40.53,1.21912
40.54,1.21672
40.55,1.21432
40.56,1.21192
40.57,1.20952
40.58,1.20711
40.59,1.2047
40.6,1.20229
40.61,1.19988
40.62,1.19746
40.63,1.19505
40.64,1.19263
40.65,1.1902
40.66,1.18778
40.67,1.18535
40.68,1.18293
40.69,1.1805
40.7,1.17806
40.71,1.17563
40.72,1.17319
40.73,1.17075
40.74,1.16831
40.75,1.16587
40.76,1.16343
40.77,1.16098
40.78,1.15853
40.79,1.15608
40.8,1.15363
40.81,1.15118
40.82,1.14872
40.83,1.14626
40.84,1.1438
40.85,1.14134
40.86,1.13888
40.87,1.13641
40.88,1.13394
40.89,1.13148
40.9,1.12901
40.91,1.12653
40.92,1.12406
40.93,1.12158
40.94,1.11911
40.95,1.11663
40.96,1.11415
40.97,1.11167
40.98,1.10918
40.99,1.1067
41,1.10421
41.01,1.10172
41.02,1.09923
41.03,1.09674
41.04,1.09425
41.05,1.09175
41.06,1.08926
41.07,1.08676
41.08,1.08426
41.09,1.08176
41.1,1.07926
41.11,1.07676
41.12,1.07425
41.13,1.07175
41.14,1.06924
41.15,1.06673
41.16,1.06422
41.17,1.06171
41.18,1.0592
41.19,1.05669
41.2,1.05417
41.21,1.05166
41.22,1.04914
41.23,1.04662
41.24,1.0441
41.25,1.04158
41.26,1.03906
41.27,1.03654
41.28,1.03401
41.29,1.03149
41.3,1.02896
41.31,1.02644
41.32,1.02391
41.33,1.02138
41.34,1.01885
41.35,1.01632
41.36,1.01379
41.37,1.01125
41.38,1.00872
41.39,1.00619
41.4,1.00365
41.41,1.00111
41.42,0.998577
41.43,0.996039
41.44,0.993501
41.45,0.990961
41.46,0.988421
41.47,0.98588
41.48,0.983338
41.49,0.980795
41.5,0.978252
41.51,0.975708
41.52,0.973163
41.53,0.970618
41.54,0.968072
41.55,0.965525
41.56,0.962978
41.57,0.96043
41.58,0.957882
41.59,0.955333
41.6,0.952784
41.61,0.950234
41.62,0.947683
41.63,0.945132
41.64,0.942581
41.65,0.940029
41.66,0.937476
41.67,0.934923
41.68,0.93237
41.69,0.929817
41.7,0.927263
41.71,0.924708
41.72,0.922154
41.73,0.919599
41.74,0.917043
41.75,0.914488
41.76,0.911932
41.77,0.909376
41.78,0.906819
41.79,0.904263
41.8,0.901706
41.81,0.899149
41.82,0.896592
41.83,0.894034
41.84,0.891477
41.85,0.888919
41.86,0.886362
41.87,0.883804
41.88,0.881246
41.89,0.878688
41.9,0.87613
41.91,0.873572
41.92,0.871014
41.93,0.868456
41.94,0.865898
41.95,0.86334
41.96,0.860782
41.97,0.858224
41.98,0.855667
41.99,0.853109
42,0.850551
42.01,0.847994
42.02,0.845437
42.03,0.84288
42.04,0.840323
42.05,0.837766
42.06,0.83521
42.07,0.832654
42.08,0.830098
42.09,0.827542
42.1,0.824987
42.11,0.822432
42.12,0.819877
42.13,0.817323
42.14,0.814769
42.15,0.812215
42.16,0.809662
42.17,0.807109
42.18,0.804556
42.19,0.802004
42.2,0.799453
42.21,0.796901
42.22,0.794351
42.23,0.791801
42.24,0.789251
42.25,0.786702
42.26,0.784153
42.27,0.781605
42.28,0.779058
42.29,0.776511
42.3,0.773965
42.31,0.771419
42.32,0.768874
42.33,0.76633
42.34,0.763786
42.35,0.761243
42.36,0.758701
42.37,0.756159
42.38,0.753618
42.39,0.751078
42.4,0.748539
42.41,0.746
42.42,0.743463
42.43,0.740926
42.44,0.73839
42.45,0.735855
42.46,0.73332
42.47,0.730787
42.48,0.728254
42.49,0.725722
42.5,0.723192
42.51,0.720662
42.52,0.718133
42.53,0.715605
42.54,0.713078
42.55,0.710552
42.56,0.708027
42.57,0.705503
42.58,0.70298
42.59,0.700458
42.6,0.697938
42.61,0.695418
42.62,0.6929
42.63,0.690382
42.64,0.687866
42.65,0.685351
42.66,0.682837
42.67,0.680324
42.68,0.677813
42.69,0.675302
42.7,0.672793
42.71,0.670285
42.72,0.667779
42.73,0.665273
42.74,0.662769
42.75,0.660266
42.76,0.657765
42.77,0.655265
42.78,0.652766
42.79,0.650269
42.8,0.647773
42.81,0.645278
42.82,0.642785
42.83,0.640293
42.84,0.637803
42.85,0.635314
42.86,0.632826
42.87,0.63034
42.88,0.627856
42.89,0.625373
42.9,0.622891
42.91,0.620411
42.92,0.617933
42.93,0.615456
42.94,0.612981
42.95,0.610507
42.96,0.608035
42.97,0.605565
42.98,0.603096
42.99,0.600629
43,0.598164
43.01,0.5957
43.02,0.593238
43.03,0.590778
43.04,0.588319
43.05,0.585862
43.06,0.583407
43.07,0.580954
43.08,0.578502
43.09,0.576052
43.1,0.573604
43.11,0.571158
43.12,0.568714
43.13,0.566271
43.14,0.563831
43.15,0.561392
43.16,0.558955
43.17,0.55652
43.18,0.554087
43.19,0.551656
43.2,0.549227
43.21,0.5468
43.22,0.544375
43.23,0.541952
43.24,0.53953
43.25,0.537111
43.26,0.534694
43.27,0.532279
43.28,0.529866
43.29,0.527455
43.3,0.525046
43.31,0.522639
43.32,0.520234
43.33,0.517832
43.34,0.515431
43.35,0.513033
43.36,0.510637
43.37,0.508243
43.38,0.505851
43.39,0.503462
43.4,0.501074
43.41,0.498689
43.42,0.496306
43.43,0.493926
43.44,0.491547
43.45,0.489171
43.46,0.486797
43.47,0.484426
43.48,0.482057
43.49,0.47969
43.5,0.477325
43.51,0.474963
43.52,0.472604
43.53,0.470246
43.54,0.467891
43.55,0.465539
43.56,0.463188
43.57,0.460841
43.58,0.458495
