dt,WRa
58.11,-0.167603
58.12,-0.167829
58.13,-0.168053
58.14,-0.168277
58.15,-0.1685
58.16,-0.168722
58.17,-0.168943
58.18,-0.169162
58.19,-0.169381
58.2,-0.169599
58.21,-0.169815
58.22,-0.170031
58.23,-0.170245
58.24,-0.170458
58.25,-0.170671
58.26,-0.170882
58.27,-0.171092
58.28,-0.171301
58.29,-0.171509
58.3,-0.171715
58.31,-0.171921
58.32,-0.172126
58.33,-0.172329
58.34,-0.172532
58.35,-0.172733
58.36,-0.172933
58.37,-0.173132
58.38,-0.17333
58.39,-0.173527
58.4,-0.173722
58.41,-0.173917
58.42,-0.17411
58.43,-0.174303
58.44,-0.174494
58.45,-0.174684
58.46,-0.174873
58.47,-0.17506
58.48,-0.175247
58.49,-0.175432
58.5,-0.175616
58.51,-0.175799
58.52,-0.175981
58.53,-0.176162
58.54,-0.176341
58.55,-0.17652
58.56,-0.176697
58.57,-0.176873
58.58,-0.177048
58.59,-0.177221
58.6,-0.177394
58.61,-0.177565
58.62,-0.177735
58.63,-0.177903
58.64,-0.178071
58.65,-0.178237
58.66,-0.178403
58.67,-0.178566
58.68,-0.178729
58.69,-0.178891
58.7,-0.179051
58.71,-0.17921
58.72,-0.179368
58.73,-0.179524
58.74,-0.17968
58.75,-0.179834
58.76,-0.179987
58.77,-0.180138
58.78,-0.180289
58.79,-0.180438
58.8,-0.180585
58.81,-0.180732
58.82,-0.180877
58.83,-0.181021
58.84,-0.181164
58.85,-0.181306
58.86,-0.181446
58.87,-0.181585
58.88,-0.181723
58.89,-0.181859
58.9,-0.181994
58.91,-0.182128
58.92,-0.18226
58.93,-0.182392
58.94,-0.182522
58.95,-0.18265
58.96,-0.182778
58.97,-0.182904
58.98,-0.183028
58.99,-0.183152
59,-0.183274
59.01,-0.183395
59.02,-0.183514
59.03,-0.183632
59.04,-0.183749
59.05,-0.183864
59.06,-0.183979
59.07,-0.184091
59.08,-0.184203
59.09,-0.184313
59.1,-0.184422
59.11,-0.184529
59.12,-0.184636
59.13,-0.18474
59.14,-0.184844
59.15,-0.184946
59.16,-0.185046
59.17,-0.185146
59.18,-0.185244
59.19,-0.18534
59.2,-0.185436
59.21,-0.18553
59.22,-0.185622
59.23,-0.185713
59.24,-0.185803
59.25,-0.185891
59.26,-0.185978
59.27,-0.186064
59.28,-0.186148
59.29,-0.186231
59.3,-0.186313
59.31,-0.186393
59.32,-0.186471
59.33,-0.186549
59.34,-0.186625
59.35,-0.186699
59.36,-0.186772
59.37,-0.186844
59.38,-0.186914
59.39,-0.186983
59.4,-0.18705
59.41,-0.187116
59.42,-0.187181
59.43,-0.187244
59.44,-0.187306
59.45,-0.187366
59.46,-0.187425
59.47,-0.187483
59.48,-0.187539
59.49,-0.187593
59.5,-0.187646
59.51,-0.187698
59.52,-0.187748
59.53,-0.187797
59.54,-0.187845
59.55,-0.187891
59.56,-0.187935
59.57,-0.187978
59.58,-0.18802
59.59,-0.18806
59.6,-0.188099
59.61,-0.188136
59.62,-0.188172
59.63,-0.188206
59.64,-0.188239
59.65,-0.18827
59.66,-0.1883
59.67,-0.188329
59.68,-0.188356
59.69,-0.188381
59.7,-0.188405
59.71,-0.188428
59.72,-0.188449
59.73,-0.188468
59.74,-0.188486
59.75,-0.188503
59.76,-0.188518
59.77,-0.188532
59.78,-0.188544
59.79,-0.188555
59.8,-0.188564
59.81,-0.188571
59.82,-0.188578
59.83,-0.188582
59.84,-0.188586
59.85,-0.188587
59.86,-0.188587
59.87,-0.188586
59.88,-0.188583
59.89,-0.188579
59.9,-0.188573
59.91,-0.188566
59.92,-0.188557
59.93,-0.188546
59.94,-0.188534
59.95,-0.188521
59.96,-0.188506
59.97,-0.18849
59.98,-0.188472
59.99,-0.188452
60,-0.188431
60.01,-0.188409
60.02,-0.188384
60.03,-0.188359
60.04,-0.188332
60.05,-0.188303
60.06,-0.188273
60.07,-0.188241
60.08,-0.188208
60.09,-0.188173
60.1,-0.188137
60.11,-0.188099
60.12,-0.188059
60.13,-0.188018
60.14,-0.187976
60.15,-0.187932
60.16,-0.187886
60.17,-0.187839
60.18,-0.18779
60.19,-0.18774
60.2,-0.187688
60.21,-0.187635
60.22,-0.18758
60.23,-0.187523
60.24,-0.187465
60.25,-0.187406
60.26,-0.187344
60.27,-0.187282
60.28,-0.187217
60.29,-0.187152
60.3,-0.187084
60.31,-0.187015
60.32,-0.186945
60.33,-0.186873
60.34,-0.186799
60.35,-0.186724
60.36,-0.186647
60.37,-0.186569
60.38,-0.186489
60.39,-0.186407
60.4,-0.186324
60.41,-0.18624
60.42,-0.186153
60.43,-0.186066
60.44,-0.185976
60.45,-0.185885
60.46,-0.185793
60.47,-0.185699
60.48,-0.185603
60.49,-0.185506
60.5,-0.185407
60.51,-0.185307
60.52,-0.185205
60.53,-0.185101
60.54,-0.184996
60.55,-0.184889
60.56,-0.184781
60.57,-0.184671
60.58,-0.184559
60.59,-0.184446
60.6,-0.184332
60.61,-0.184215
60.62,-0.184098
60.63,-0.183978
60.64,-0.183857
60.65,-0.183735
60.66,-0.18361
60.67,-0.183485
60.68,-0.183357
60.69,-0.183228
60.7,-0.183098
60.71,-0.182966
60.72,-0.182832
60.73,-0.182697
60.74,-0.18256
60.75,-0.182421
60.76,-0.182281
60.77,-0.182139
60.78,-0.181996
60.79,-0.181851
60.8,-0.181705
60.81,-0.181557
60.82,-0.181407
60.83,-0.181256
60.84,-0.181103
60.85,-0.180948
60.86,-0.180792
60.87,-0.180635
60.88,-0.180475
60.89,-0.180315
60.9,-0.180152
60.91,-0.179988
60.92,-0.179823
60.93,-0.179655
60.94,-0.179486
60.95,-0.179316
60.96,-0.179144
60.97,-0.17897
60.98,-0.178795
60.99,-0.178618
61,-0.17844
61.01,-0.17826
61.02,-0.178078
61.03,-0.177895
61.04,-0.17771
61.05,-0.177524
61.06,-0.177336
61.07,-0.177146
61.08,-0.176955
61.09,-0.176763
61.1,-0.176568
61.11,-0.176372
61.12,-0.176175
61.13,-0.175975
61.14,-0.175775
61.15,-0.175572
61.16,-0.175368
61.17,-0.175163
61.18,-0.174956
61.19,-0.174747
61.2,-0.174537
61.21,-0.174325
61.22,-0.174111
61.23,-0.173896
61.24,-0.173679
61.25,-0.173461
61.26,-0.173241
61.27,-0.17302
61.28,-0.172797
61.29,-0.172572
61.3,-0.172346
61.31,-0.172118
61.32,-0.171889
61.33,-0.171658
61.34,-0.171425
61.35,-0.171191
61.36,-0.170955
61.37,-0.170718
61.38,-0.170479
61.39,-0.170238
61.4,-0.169996
61.41,-0.169752
61.42,-0.169507
61.43,-0.16926
61.44,-0.169012
61.45,-0.168762
61.46,-0.16851
61.47,-0.168257
61.48,-0.168002
61.49,-0.167746
61.5,-0.167488
61.51,-0.167229
61.52,-0.166968
61.53,-0.166705
61.54,-0.166441
61.55,-0.166175
61.56,-0.165908
61.57,-0.165639
61.58,-0.165368
61.59,-0.165096
61.6,-0.164822
61.61,-0.164547
61.62,-0.16427
61.63,-0.163992
61.64,-0.163712
61.65,-0.163431
61.66,-0.163148
61.67,-0.162863
61.68,-0.162577
61.69,-0.162289
61.7,-0.162
61.71,-0.161709
61.72,-0.161417
61.73,-0.161123
61.74,-0.160827
61.75,-0.16053
61.76,-0.160231
61.77,-0.159931
61.78,-0.15963
61.79,-0.159326
61.8,-0.159021
61.81,-0.158715
61.82,-0.158407
61.83,-0.158098
61.84,-0.157787
61.85,-0.157474
61.86,-0.15716
61.87,-0.156845
61.88,-0.156527
61.89,-0.156209
61.9,-0.155889
61.91,-0.155567
61.92,-0.155243
61.93,-0.154919
61.94,-0.154592
61.95,-0.154264
61.96,-0.153935
61.97,-0.153604
61.98,-0.153272
61.99,-0.152938
62,-0.152602
62.01,-0.152265
62.02,-0.151927
62.03,-0.151587
62.04,-0.151245
62.05,-0.150902
62.06,-0.150557
62.07,-0.150211
62.08,-0.149864
62.09,-0.149515
62.1,-0.149164
62.11,-0.148812
62.12,-0.148458
62.13,-0.148103
62.14,-0.147747
62.15,-0.147388
62.16,-0.147029
62.17,-0.146668
62.18,-0.146305
62.19,-0.145941
62.2,-0.145576
62.21,-0.145208
62.22,-0.14484
62.23,-0.14447
62.24,-0.144098
62.25,-0.143725
62.26,-0.143351
62.27,-0.142975
62.28,-0.142598
62.29,-0.142219
62.3,-0.141838
62.31,-0.141457
62.32,-0.141073
62.33,-0.140689
62.34,-0.140302
62.35,-0.139915
62.36,-0.139526
62.37,-0.139135
62.38,-0.138743
62.39,-0.13835
62.4,-0.137955
62.41,-0.137558
62.42,-0.137161
62.43,-0.136761
62.44,-0.136361
62.45,-0.135959
62.46,-0.135555
62.47,-0.13515
62.48,-0.134744
62.49,-0.134336
62.5,-0.133926
62.51,-0.133516
62.52,-0.133104
62.53,-0.13269
62.54,-0.132275
62.55,-0.131859
62.56,-0.131441
62.57,-0.131022
62.58,-0.130601
62.59,-0.130179
62.6,-0.129756
62.61,-0.129331
62.62,-0.128904
62.63,-0.128477
62.64,-0.128048
62.65,-0.127617
62.66,-0.127186
62.67,-0.126752
62.68,-0.126318
62.69,-0.125882
62.7,-0.125444
62.71,-0.125006
62.72,-0.124566
62.73,-0.124124
62.74,-0.123681
62.75,-0.123237
62.76,-0.122792
62.77,-0.122345
62.78,-0.121896
62.79,-0.121447
62.8,-0.120996
62.81,-0.120543
62.82,-0.12009
62.83,-0.119634
62.84,-0.119178
62.85,-0.11872
62.86,-0.118261
62.87,-0.117801
62.88,-0.117339
62.89,-0.116876
62.9,-0.116412
62.91,-0.115946
62.92,-0.115479
62.93,-0.11501
62.94,-0.114541
62.95,-0.11407
62.96,-0.113597
62.97,-0.113124
62.98,-0.112649
62.99,-0.112173
63,-0.111695
63.01,-0.111216
63.02,-0.110736
63.03,-0.110255
63.04,-0.109772
63.05,-0.109288
63.06,-0.108803
63.07,-0.108316
63.08,-0.107828
63.09,-0.107339
63.1,-0.106849
63.11,-0.106357
63.12,-0.105864
63.13,-0.10537
63.14,-0.104875
63.15,-0.104378
63.16,-0.10388
63.17,-0.103381
63.18,-0.102881
63.19,-0.102379
63.2,-0.101876
63.21,-0.101372
63.22,-0.100866
63.23,-0.10036
63.24,-0.099852
63.25,-0.0993429
63.26,-0.0988327
63.27,-0.0983212
63.28,-0.0978085
63.29,-0.0972945
63.3,-0.0967794
63.31,-0.0962631
63.32,-0.0957455
63.33,-0.0952268
63.34,-0.0947069
63.35,-0.0941858
63.36,-0.0936635
63.37,-0.09314
63.38,-0.0926153
63.39,-0.0920895
63.4,-0.0915624
63.41,-0.0910342
63.42,-0.0905049
63.43,-0.0899743
63.44,-0.0894427
63.45,-0.0889098
63.46,-0.0883758
63.47,-0.0878407
63.48,-0.0873044
63.49,-0.0867669
63.5,-0.0862283
63.51,-0.0856886
63.52,-0.0851478
63.53,-0.0846058
63.54,-0.0840627
63.55,-0.0835185
63.56,-0.0829731
63.57,-0.0824266
63.58,-0.0818791
63.59,-0.0813304
63.6,-0.0807806
63.61,-0.0802297
63.62,-0.0796777
63.63,-0.0791246
63.64,-0.0785704
63.65,-0.0780152
63.66,-0.0774588
63.67,-0.0769014
63.68,-0.0763429
63.69,-0.0757833
63.7,-0.0752227
63.71,-0.074661
63.72,-0.0740982
63.73,-0.0735344
63.74,-0.0729695
63.75,-0.0724036
63.76,-0.0718366
63.77,-0.0712686
63.78,-0.0706995
63.79,-0.0701295
63.8,-0.0695583
63.81,-0.0689862
63.82,-0.068413
63.83,-0.0678388
63.84,-0.0672636
63.85,-0.0666874
63.86,-0.0661102
63.87,-0.0655319
63.88,-0.0649527
63.89,-0.0643725
63.9,-0.0637913
63.91,-0.0632091
63.92,-0.0626259
63.93,-0.0620417
63.94,-0.0614566
63.95,-0.0608704
63.96,-0.0602833
63.97,-0.0596953
63.98,-0.0591063
63.99,-0.0585163
64,-0.0579254
64.01,-0.0573335
64.02,-0.0567407
64.03,-0.0561469
64.04,-0.0555522
64.05,-0.0549566
64.06,-0.05436
64.07,-0.0537626
64.08,-0.0531642
64.09,-0.0525648
64.1,-0.0519646
64.11,-0.0513635
64.12,-0.0507614
64.13,-0.0501585
64.14,-0.0495547
64.15,-0.0489499
64.16,-0.0483443
64.17,-0.0477378
64.18,-0.0471304
64.19,-0.0465222
64.2,-0.0459131
64.21,-0.0453031
64.22,-0.0446922
64.23,-0.0440805
64.24,-0.0434679
64.25,-0.0428545
64.26,-0.0422403
64.27,-0.0416252
64.28,-0.0410092
64.29,-0.0403924
64.3,-0.0397748
64.31,-0.0391564
64.32,-0.0385372
64.33,-0.0379171
64.34,-0.0372963
64.35,-0.0366746
64.36,-0.0360521
64.37,-0.0354288
64.38,-0.0348048
64.39,-0.0341799
64.4,-0.0335543
64.41,-0.0329278
64.42,-0.0323006
64.43,-0.0316726
64.44,-0.0310439
64.45,-0.0304144
64.46,-0.0297841
64.47,-0.0291531
64.48,-0.0285214
64.49,-0.0278888
64.5,-0.0272556
64.51,-0.0266216
64.52,-0.0259869
64.53,-0.0253514
64.54,-0.0247153
64.55,-0.0240784
64.56,-0.0234408
64.57,-0.0228024
64.58,-0.0221634
64.59,-0.0215237
64.6,-0.0208833
64.61,-0.0202422
64.62,-0.0196004
64.63,-0.0189579
64.64,-0.0183147
64.65,-0.0176709
64.66,-0.0170264
64.67,-0.0163813
64.68,-0.0157354
64.69,-0.015089
64.7,-0.0144418
64.71,-0.013794
64.72,-0.0131456
64.73,-0.0124966
64.74,-0.0118469
64.75,-0.0111966
64.76,-0.0105456
64.77,-0.0098941
64.78,-0.00924193
64.79,-0.00858915
64.8,-0.00793577
64.81,-0.00728179
64.82,-0.00662722
64.83,-0.00597205
64.84,-0.0053163
64.85,-0.00465997
64.86,-0.00400307
64.87,-0.00334559
64.88,-0.00268754
64.89,-0.00202893
64.9,-0.00136977
64.91,-0.000710051
64.92,-4.97854e-05
64.93,0.000611023
64.94,0.00127237
64.95,0.00193425
64.96,0.00259666
64.97,0.00325959
64.98,0.00392305
64.99,0.00458701
65,0.00525149
65.01,0.00591647
65.02,0.00658196
65.03,0.00724793
65.04,0.0079144
65.05,0.00858135
65.06,0.00924879
65.07,0.0099167
65.08,0.0105851
65.09,0.0112539
65.1,0.0119232
65.11,0.012593
65.12,0.0132632
65.13,0.0139339
65.14,0.014605
65.15,0.0152765
65.16,0.0159485
65.17,0.0166209
65.18,0.0172938
65.19,0.017967
65.2,0.0186407
65.21,0.0193147
65.22,0.0199892
65.23,0.0206641
65.24,0.0213393
65.25,0.022015
65.26,0.022691
65.27,0.0233674
65.28,0.0240442
65.29,0.0247214
65.3,0.0253989
65.31,0.0260768
65.32,0.026755
65.33,0.0274336
65.34,0.0281125
65.35,0.0287918
65.36,0.0294714
65.37,0.0301513
65.38,0.0308316
65.39,0.0315121
65.4,0.032193
65.41,0.0328742
65.42,0.0335557
65.43,0.0342375
65.44,0.0349196
65.45,0.035602
65.46,0.0362846
65.47,0.0369676
65.48,0.0376508
65.49,0.0383343
65.5,0.039018
65.51,0.039702
65.52,0.0403863
65.53,0.0410708
65.54,0.0417556
65.55,0.0424406
65.56,0.0431258
65.57,0.0438113
65.58,0.044497
65.59,0.0451829
65.6,0.045869
65.61,0.0465553
65.62,0.0472418
65.63,0.0479286
65.64,0.0486155
65.65,0.0493026
65.66,0.0499899
65.67,0.0506774
65.68,0.051365
65.69,0.0520528
65.7,0.0527408
65.71,0.0534289
65.72,0.0541172
65.73,0.0548057
65.74,0.0554943
65.75,0.056183
65.76,0.0568718
65.77,0.0575608
65.78,0.0582499
65.79,0.0589391
65.8,0.0596285
65.81,0.0603179
65.82,0.0610074
65.83,0.0616971
65.84,0.0623868
65.85,0.0630766
65.86,0.0637665
65.87,0.0644565
65.88,0.0651465
65.89,0.0658366
65.9,0.0665268
65.91,0.067217
65.92,0.0679073
65.93,0.0685976
65.94,0.069288
65.95,0.0699784
65.96,0.0706688
65.97,0.0713593
65.98,0.0720498
65.99,0.0727403
66,0.0734308
66.01,0.0741213
66.02,0.0748118
66.03,0.0755023
66.04,0.0761928
66.05,0.0768833
66.06,0.0775737
66.07,0.0782641
66.08,0.0789545
66.09,0.0796449
66.1,0.0803352
66.11,0.0810255
66.12,0.0817157
66.13,0.0824059
66.14,0.083096
66.15,0.083786
66.16,0.084476
66.17,0.0851659
66.18,0.0858557
66.19,0.0865454
66.2,0.087235
66.21,0.0879245
66.22,0.0886139
66.23,0.0893032
66.24,0.0899924
66.25,0.0906815
66.26,0.0913705
66.27,0.0920593
66.28,0.092748
66.29,0.0934365
66.3,0.0941249
66.31,0.0948132
66.32,0.0955013
66.33,0.0961892
66.34,0.096877
66.35,0.0975646
66.36,0.0982521
66.37,0.0989393
66.38,0.0996264
66.39,0.100313
66.4,0.101
66.41,0.101686
66.42,0.102373
66.43,0.103059
66.44,0.103745
66.45,0.10443
66.46,0.105116
66.47,0.105801
66.48,0.106486
66.49,0.10717
66.5,0.107855
66.51,0.108539
66.52,0.109223
66.53,0.109907
66.54,0.11059
66.55,0.111273
66.56,0.111956
66.57,0.112638
66.58,0.113321
66.59,0.114003
66.6,0.114684
66.61,0.115366
66.62,0.116047
66.63,0.116728
66.64,0.117408
66.65,0.118088
66.66,0.118768
66.67,0.119447
66.68,0.120126
66.69,0.120805
66.7,0.121484
66.71,0.122162
66.72,0.122839
66.73,0.123517
66.74,0.124194
66.75,0.12487
66.76,0.125546
66.77,0.126222
66.78,0.126898
66.79,0.127573
66.8,0.128247
66.81,0.128921
66.82,0.129595
66.83,0.130269
66.84,0.130942
66.85,0.131614
66.86,0.132286
66.87,0.132958
66.88,0.133629
66.89,0.1343
66.9,0.13497
66.91,0.13564
66.92,0.13631
66.93,0.136979
66.94,0.137647
66.95,0.138315
66.96,0.138983
66.97,0.13965
66.98,0.140316
66.99,0.140982
67,0.141648
67.01,0.142313
67.02,0.142977
67.03,0.143641
67.04,0.144305
67.05,0.144968
67.06,0.14563
67.07,0.146292
67.08,0.146953
67.09,0.147614
67.1,0.148274
67.11,0.148934
67.12,0.149593
67.13,0.150252
67.14,0.15091
67.15,0.151567
67.16,0.152224
67.17,0.15288
67.18,0.153536
67.19,0.154191
67.2,0.154845
67.21,0.155499
67.22,0.156152
67.23,0.156805
67.24,0.157457
67.25,0.158108
67.26,0.158759
67.27,0.159409
67.28,0.160059
67.29,0.160707
67.3,0.161356
67.31,0.162003
67.32,0.16265
67.33,0.163296
67.34,0.163942
67.35,0.164586
67.36,0.165231
67.37,0.165874
67.38,0.166517
67.39,0.167159
67.4,0.1678
67.41,0.168441
67.42,0.169081
67.43,0.16972
67.44,0.170359
67.45,0.170996
67.46,0.171634
67.47,0.17227
67.48,0.172905
67.49,0.17354
67.5,0.174174
67.51,0.174808
67.52,0.17544
67.53,0.176072
67.54,0.176703
67.55,0.177334
67.56,0.177963
67.57,0.178592
67.58,0.17922
67.59,0.179847
67.6,0.180473
67.61,0.181099
67.62,0.181724
67.63,0.182347
67.64,0.182971
67.65,0.183593
67.66,0.184214
67.67,0.184835
67.68,0.185455
67.69,0.186074
67.7,0.186692
67.71,0.187309
67.72,0.187926
67.73,0.188541
67.74,0.189156
67.75,0.18977
67.76,0.190383
67.77,0.190995
67.78,0.191606
67.79,0.192217
67.8,0.192826
67.81,0.193435
67.82,0.194042
67.83,0.194649
67.84,0.195255
67.85,0.19586
67.86,0.196464
67.87,0.197067
67.88,0.197669
67.89,0.19827
67.9,0.198871
67.91,0.19947
67.92,0.200068
67.93,0.200666
67.94,0.201262
67.95,0.201858
67.96,0.202452
67.97,0.203046
67.98,0.203639
67.99,0.20423
68,0.204821
68.01,0.205411
68.02,0.206
68.03,0.206587
68.04,0.207174
68.05,0.20776
68.06,0.208344
68.07,0.208928
68.08,0.209511
68.09,0.210093
68.1,0.210673
68.11,0.211253
68.12,0.211831
68.13,0.212409
68.14,0.212985
68.15,0.213561
68.16,0.214135
68.17,0.214709
68.18,0.215281
68.19,0.215852
68.2,0.216422
68.21,0.216991
68.22,0.217559
68.23,0.218126
68.24,0.218692
68.25,0.219257
68.26,0.219821
68.27,0.220383
68.28,0.220945
68.29,0.221505
68.3,0.222064
68.31,0.222622
68.32,0.223179
68.33,0.223735
68.34,0.22429
68.35,0.224844
68.36,0.225396
68.37,0.225948
68.38,0.226498
68.39,0.227047
68.4,0.227595
68.41,0.228141
68.42,0.228687
68.43,0.229231
68.44,0.229775
68.45,0.230317
68.46,0.230858
68.47,0.231397
68.48,0.231936
68.49,0.232473
68.5,0.23301
68.51,0.233544
68.52,0.234078
68.53,0.234611
68.54,0.235142
68.55,0.235672
68.56,0.236201
68.57,0.236729
68.58,0.237255
68.59,0.237781
68.6,0.238305
68.61,0.238827
68.62,0.239349
68.63,0.239869
68.64,0.240388
68.65,0.240906
68.66,0.241422
68.67,0.241938
68.68,0.242452
68.69,0.242964
68.7,0.243476
68.71,0.243986
68.72,0.244495
68.73,0.245003
68.74,0.245509
68.75,0.246014
68.76,0.246518
68.77,0.24702
68.78,0.247521
68.79,0.248021
68.8,0.24852
68.81,0.249017
68.82,0.249513
68.83,0.250007
68.84,0.250501
68.85,0.250993
68.86,0.251483
68.87,0.251972
68.88,0.25246
68.89,0.252947
68.9,0.253432
68.91,0.253916
68.92,0.254399
68.93,0.25488
68.94,0.25536
68.95,0.255838
68.96,0.256315
68.97,0.256791
68.98,0.257265
68.99,0.257738
69,0.25821
69.01,0.25868
69.02,0.259149
69.03,0.259616
69.04,0.260082
69.05,0.260547
69.06,0.26101
69.07,0.261472
69.08,0.261932
69.09,0.262391
69.1,0.262849
69.11,0.263305
69.12,0.26376
69.13,0.264213
69.14,0.264665
69.15,0.265115
69.16,0.265564
69.17,0.266012
69.18,0.266458
69.19,0.266902
69.2,0.267346
69.21,0.267787
69.22,0.268228
69.23,0.268667
69.24,0.269104
69.25,0.26954
69.26,0.269974
69.27,0.270407
69.28,0.270839
69.29,0.271269
69.3,0.271697
69.31,0.272124
69.32,0.27255
69.33,0.272974
69.34,0.273397
69.35,0.273818
69.36,0.274237
69.37,0.274655
69.38,0.275072
69.39,0.275487
69.4,0.275901
69.41,0.276313
69.42,0.276723
69.43,0.277132
69.44,0.27754
69.45,0.277946
69.46,0.27835
69.47,0.278753
69.48,0.279154
69.49,0.279554
69.5,0.279952
69.51,0.280349
69.52,0.280744
69.53,0.281138
69.54,0.28153
69.55,0.28192
69.56,0.282309
69.57,0.282697
69.58,0.283082
69.59,0.283467
69.6,0.283849
69.61,0.284231
69.62,0.28461
69.63,0.284988
69.64,0.285364
69.65,0.285739
69.66,0.286112
69.67,0.286484
69.68,0.286854
69.69,0.287222
69.7,0.287589
69.71,0.287955
69.72,0.288318
69.73,0.28868
69.74,0.289041
69.75,0.289399
69.76,0.289757
69.77,0.290112
69.78,0.290466
69.79,0.290818
69.8,0.291169
69.81,0.291518
69.82,0.291866
69.83,0.292211
69.84,0.292556
69.85,0.292898
69.86,0.293239
69.87,0.293578
69.88,0.293916
69.89,0.294252
69.9,0.294586
69.91,0.294919
69.92,0.29525
69.93,0.29558
69.94,0.295907
69.95,0.296233
69.96,0.296558
69.97,0.29688
69.98,0.297202
69.99,0.297521
70,0.297839
70.01,0.298155
70.02,0.298469
70.03,0.298782
70.04,0.299093
70.05,0.299402
70.06,0.29971
70.07,0.300016
70.08,0.30032
70.09,0.300623
70.1,0.300924
70.11,0.301223
70.12,0.301521
70.13,0.301816
70.14,0.30211
70.15,0.302403
70.16,0.302694
70.17,0.302983
70.18,0.30327
70.19,0.303556
70.2,0.303839
70.21,0.304122
70.22,0.304402
70.23,0.304681
70.24,0.304958
70.25,0.305233
70.26,0.305507
70.27,0.305779
70.28,0.306049
70.29,0.306317
70.3,0.306584
70.31,0.306849
70.32,0.307112
70.33,0.307373
70.34,0.307633
70.35,0.307891
70.36,0.308147
70.37,0.308402
70.38,0.308654
70.39,0.308905
70.4,0.309155
70.41,0.309402
70.42,0.309648
70.43,0.309892
70.44,0.310134
70.45,0.310375
70.46,0.310613
70.47,0.31085
70.48,0.311086
70.49,0.311319
70.5,0.311551
70.51,0.311781
70.52,0.312009
70.53,0.312235
70.54,0.31246
70.55,0.312683
70.56,0.312904
70.57,0.313123
70.58,0.313341
70.59,0.313556
70.6,0.31377
70.61,0.313982
70.62,0.314193
70.63,0.314401
70.64,0.314608
70.65,0.314813
70.66,0.315017
70.67,0.315218
70.68,0.315418
70.69,0.315616
70.7,0.315812
70.71,0.316006
70.72,0.316199
70.73,0.316389
70.74,0.316578
70.75,0.316765
70.76,0.316951
70.77,0.317134
70.78,0.317316
70.79,0.317496
70.8,0.317674
70.81,0.31785
70.82,0.318025
70.83,0.318198
70.84,0.318369
70.85,0.318538
70.86,0.318705
70.87,0.318871
70.88,0.319034
70.89,0.319196
70.9,0.319356
70.91,0.319514
70.92,0.319671
70.93,0.319825
70.94,0.319978
70.95,0.320129
70.96,0.320278
70.97,0.320426
70.98,0.320571
70.99,0.320715
71,0.320857
71.01,0.320997
71.02,0.321135
71.03,0.321272
71.04,0.321406
71.05,0.321539
71.06,0.32167
71.07,0.321799
71.08,0.321926
71.09,0.322052
71.1,0.322176
71.11,0.322297
71.12,0.322417
71.13,0.322536
71.14,0.322652
71.15,0.322766
71.16,0.322879
71.17,0.32299
71.18,0.323099
71.19,0.323206
71.2,0.323311
71.21,0.323415
71.22,0.323517
71.23,0.323616
71.24,0.323714
71.25,0.323811
71.26,0.323905
71.27,0.323997
71.28,0.324088
71.29,0.324177
71.3,0.324264
71.31,0.324349
71.32,0.324432
71.33,0.324514
71.34,0.324594
71.35,0.324671
71.36,0.324747
71.37,0.324822
71.38,0.324894
71.39,0.324964
71.4,0.325033
71.41,0.3251
71.42,0.325165
71.43,0.325228
71.44,0.325289
71.45,0.325349
71.46,0.325406
71.47,0.325462
71.48,0.325516
71.49,0.325568
71.5,0.325618
71.51,0.325667
71.52,0.325713
71.53,0.325758
71.54,0.325801
71.55,0.325842
71.56,0.325881
71.57,0.325918
71.58,0.325954
71.59,0.325988
71.6,0.326019
71.61,0.326049
71.62,0.326078
71.63,0.326104
71.64,0.326128
71.65,0.326151
71.66,0.326172
71.67,0.326191
71.68,0.326208
71.69,0.326223
71.7,0.326237
71.71,0.326249
71.72,0.326258
71.73,0.326266
71.74,0.326273
71.75,0.326277
71.76,0.326279
71.77,0.32628
71.78,0.326279
71.79,0.326276
71.8,0.326271
71.81,0.326264
71.82,0.326256
71.83,0.326245
71.84,0.326233
71.85,0.326219
71.86,0.326203
71.87,0.326186
71.88,0.326166
71.89,0.326145
71.9,0.326122
71.91,0.326097
71.92,0.32607
71.93,0.326042
71.94,0.326011
71.95,0.325979
71.96,0.325945
71.97,0.325909
71.98,0.325871
71.99,0.325832
72,0.32579
72.01,0.325747
72.02,0.325702
72.03,0.325655
72.04,0.325607
72.05,0.325556
72.06,0.325504
72.07,0.32545
72.08,0.325394
72.09,0.325337
72.1,0.325277
72.11,0.325216
72.12,0.325153
72.13,0.325088
72.14,0.325021
72.15,0.324953
72.16,0.324882
72.17,0.32481
72.18,0.324736
72.19,0.32466
72.2,0.324583
72.21,0.324503
72.22,0.324422
72.23,0.324339
72.24,0.324255
72.25,0.324168
72.26,0.32408
72.27,0.32399
72.28,0.323898
72.29,0.323804
72.3,0.323709
72.31,0.323611
72.32,0.323512
72.33,0.323412
72.34,0.323309
72.35,0.323205
72.36,0.323098
72.37,0.32299
72.38,0.322881
72.39,0.322769
72.4,0.322656
72.41,0.322541
72.42,0.322424
72.43,0.322305
72.44,0.322185
72.45,0.322063
72.46,0.321939
72.47,0.321813
72.48,0.321686
72.49,0.321557
72.5,0.321426
72.51,0.321293
72.52,0.321158
72.53,0.321022
72.54,0.320884
72.55,0.320744
72.56,0.320603
72.57,0.32046
72.58,0.320315
72.59,0.320168
72.6,0.32002
